@relation SEA
@attribute x real
@attribute y real
@attribute z real
@attribute class {n,p}

@data
1.286,6.870,5.094,n
9.625,8.742,9.445,n
6.158,6.196,4.363,p
4.248,1.457,5.481,p
1.219,8.704,5.747,n
2.940,5.768,2.768,n
0.800,4.867,5.230,p
0.321,0.822,7.083,p
3.912,5.571,4.203,p
9.337,8.410,3.784,n
0.171,0.218,1.642,p
6.536,6.128,9.911,n
5.221,0.132,9.580,n
2.168,4.061,0.751,p
5.809,2.191,7.017,p
6.898,6.175,7.118,n
2.954,6.830,3.973,n
0.134,4.647,0.973,p
0.977,0.923,5.392,p
8.801,8.661,1.834,n
4.488,3.022,8.670,n
4.933,0.119,9.623,p
0.639,2.054,1.530,p
5.111,1.743,3.064,p
9.046,4.446,2.332,n
1.128,5.200,6.479,p
5.485,3.095,7.447,n
4.169,2.829,4.674,p
8.724,5.597,7.442,n
2.010,0.349,7.620,p
3.575,0.844,4.711,p
3.461,7.385,4.929,n
8.435,1.712,9.174,n
2.201,1.961,6.141,p
3.245,7.676,5.732,p
0.874,8.472,5.077,n
2.384,6.960,4.061,n
7.147,3.290,4.770,n
4.768,7.492,0.730,n
5.540,0.087,9.329,p
6.309,1.126,5.189,p
6.707,2.894,9.098,n
5.078,2.158,2.611,p
8.446,8.461,6.974,n
4.675,0.775,2.550,p
8.241,0.328,7.988,n
6.809,1.104,0.048,n
2.646,1.057,8.240,p
9.576,6.783,1.918,n
3.180,5.270,0.759,n
1.277,3.252,7.399,p
5.631,1.347,2.407,p
0.144,0.448,4.498,p
8.889,1.287,7.493,n
3.154,5.420,9.921,n
3.871,9.759,2.597,n
8.824,6.891,1.820,n
9.903,7.228,5.063,n
2.688,6.080,3.969,n
4.559,5.379,5.883,n
2.821,2.748,1.844,p
2.496,5.024,0.153,p
2.536,4.729,6.817,p
1.232,3.303,0.909,p
0.944,6.463,1.460,n
2.137,0.049,5.208,n
8.705,7.194,2.092,n
5.834,5.794,4.600,p
6.883,8.812,5.157,n
6.800,1.196,2.591,n
3.542,4.912,2.945,n
7.341,3.712,7.000,n
1.596,6.292,9.588,p
3.692,0.069,2.006,p
3.403,1.772,4.762,p
6.530,4.111,2.470,n
8.783,2.938,2.639,n
6.964,1.464,9.666,p
5.484,0.516,2.833,p
0.393,5.514,0.811,n
2.857,9.709,1.594,n
1.405,3.813,8.056,p
0.421,0.990,7.232,p
4.665,2.572,7.646,p
4.899,0.329,5.473,p
4.139,3.352,3.942,p
0.911,7.053,7.263,p
6.666,2.548,4.868,n
6.406,9.096,0.893,n
0.132,6.251,5.342,p
2.089,1.454,2.196,p
4.189,7.071,9.368,n
4.186,0.228,1.322,p
8.087,1.144,2.997,n
3.724,9.995,0.479,n
7.776,1.121,5.396,n
3.580,9.773,7.070,p
2.566,4.367,5.267,p
3.991,5.059,7.536,n
8.123,7.364,3.812,n
1.751,3.521,7.381,p
0.208,8.763,0.917,n
9.490,6.145,8.405,n
4.479,8.559,0.348,n
1.791,5.679,9.688,p
2.531,8.197,9.608,n
0.746,2.797,1.736,p
8.995,3.622,8.755,n
3.391,4.201,5.424,p
9.824,9.935,3.572,n
5.488,1.310,4.591,p
0.625,1.806,9.806,p
9.254,0.136,7.150,n
2.248,0.129,4.914,p
4.960,1.050,7.531,p
5.191,1.678,8.769,p
1.925,4.772,9.970,p
2.665,7.911,3.362,n
9.743,8.060,0.506,n
4.831,2.182,1.219,p
2.067,2.543,1.913,p
6.282,5.950,5.183,n
5.296,3.147,6.686,n
4.315,8.389,6.696,n
9.592,5.796,5.957,n
8.031,3.379,1.035,n
0.637,9.233,9.334,n
9.489,6.073,7.458,p
2.224,0.788,7.431,p
1.247,5.591,2.650,n
8.762,6.183,7.482,p
2.943,0.601,6.309,p
7.176,6.953,3.965,n
8.857,0.694,6.558,n
5.082,5.384,8.406,n
0.580,5.392,5.681,p
7.180,3.421,6.061,n
2.700,2.861,3.925,p
6.523,1.545,9.785,n
5.715,0.904,9.800,p
4.851,2.707,5.648,p
6.881,5.179,7.502,n
9.371,3.516,8.500,n
2.300,6.501,0.055,n
0.545,2.705,9.316,p
2.829,2.935,5.781,p
1.710,4.447,2.839,n
1.121,3.099,1.338,p
9.775,4.205,6.432,n
6.973,7.624,0.673,n
9.984,6.205,3.660,p
4.424,3.108,7.248,p
3.877,0.070,5.269,p
3.553,0.003,9.931,p
9.320,0.157,3.598,n
3.812,3.513,4.334,p
0.642,8.913,5.722,n
9.977,7.229,7.188,n
7.213,2.176,4.994,n
4.199,3.665,3.421,p
4.120,8.478,0.606,n
4.992,2.189,2.507,p
8.521,6.422,4.472,n
2.625,7.401,3.608,n
5.964,0.096,6.235,p
0.373,1.066,2.678,n
0.481,6.688,0.655,p
0.557,0.877,3.519,p
8.776,9.096,7.532,n
3.446,4.331,4.020,p
2.100,3.548,7.896,p
6.465,6.778,2.212,n
8.740,7.914,3.939,n
8.450,3.014,4.874,n
7.215,7.442,2.628,n
2.509,5.977,0.492,n
0.991,6.856,4.699,p
7.916,4.115,9.823,p
2.529,5.049,5.435,p
5.835,0.161,8.122,p
1.590,8.549,5.565,n
3.332,1.638,6.362,p
2.195,0.283,1.363,p
5.282,2.535,0.914,p
0.567,1.509,4.008,n
4.830,8.911,1.473,n
7.205,9.071,8.971,p
2.552,0.314,2.042,n
1.054,3.653,2.909,p
6.551,0.232,6.881,p
5.441,1.062,8.479,p
1.826,4.265,6.071,p
6.664,0.945,1.685,p
1.666,4.562,1.410,p
4.744,0.990,7.267,p
9.358,1.072,6.313,n
1.989,6.272,5.492,n
8.421,4.551,2.917,n
7.597,1.970,3.175,n
5.059,8.478,9.983,p
1.303,8.992,0.543,n
0.554,9.958,4.067,n
5.962,1.185,3.356,p
0.253,6.912,4.613,n
5.289,8.404,0.959,n
5.208,1.451,1.708,p
3.957,7.977,5.458,p
6.833,0.853,3.297,p
1.599,8.498,1.355,n
3.776,6.726,8.715,n
9.649,9.658,3.986,n
7.626,2.780,3.283,n
8.454,0.991,8.912,n
4.048,2.248,0.123,p
2.565,4.034,4.165,p
7.086,2.849,3.551,n
0.655,9.063,0.950,n
5.540,5.450,4.095,n
3.894,3.238,6.901,p
1.869,2.691,7.236,p
5.336,0.539,8.711,p
1.497,5.803,2.711,p
3.645,4.903,9.031,p
1.011,5.742,6.242,p
3.553,4.449,8.870,n
4.343,3.907,6.388,n
0.405,6.481,6.856,p
4.172,8.560,2.623,n
1.769,5.423,2.697,p
9.137,3.665,9.528,p
3.411,5.510,9.309,n
0.213,4.002,2.506,p
6.080,3.541,6.071,n
4.684,4.414,0.300,p
1.031,0.006,8.957,p
3.218,4.732,5.733,p
2.959,1.028,2.896,p
2.132,0.303,8.072,p
4.714,1.872,6.727,p
0.170,7.040,1.664,p
1.239,5.905,2.406,p
6.862,1.343,0.472,p
9.324,8.182,6.553,p
3.764,1.399,9.513,p
1.554,4.927,4.901,n
3.874,7.862,2.500,p
2.122,2.839,8.298,p
2.612,4.016,0.652,p
1.100,4.317,2.291,p
8.120,4.183,4.436,p
2.969,4.487,9.804,p
5.396,6.484,3.349,p
4.214,8.311,5.568,n
3.636,3.255,0.144,p
7.691,5.248,4.801,n
0.665,1.256,7.170,p
8.690,5.081,9.670,n
4.618,7.201,9.912,n
1.031,5.655,9.293,p
2.424,7.747,2.547,n
1.781,0.702,2.313,p
6.344,4.031,7.629,n
3.678,5.896,1.458,n
1.912,2.441,4.897,p
1.444,2.373,7.322,p
4.785,2.129,0.158,p
8.643,3.665,2.952,n
1.302,6.505,5.456,p
3.692,7.121,2.199,n
4.173,1.394,7.756,p
2.050,1.394,6.963,p
2.292,1.572,5.596,n
7.776,0.310,9.249,n
1.406,4.228,8.336,p
6.329,1.728,7.860,n
8.722,4.201,1.302,n
9.168,3.517,5.854,n
2.207,4.652,5.804,p
4.142,1.477,5.463,p
5.932,6.252,8.853,n
7.715,1.154,8.730,n
1.603,4.806,7.133,p
7.943,8.938,5.181,n
7.728,2.334,0.252,p
7.226,1.912,8.518,n
1.358,5.209,7.723,p
9.557,0.565,1.485,n
0.460,5.374,3.515,p
3.962,3.956,8.823,p
6.921,5.675,2.842,n
6.932,3.651,1.176,n
5.955,3.374,5.506,n
8.328,3.090,9.564,n
0.909,9.053,0.569,n
1.674,2.744,8.748,p
2.614,8.963,8.029,n
9.586,9.624,2.802,p
9.367,4.403,3.678,n
1.829,2.633,1.919,p
5.709,3.146,2.155,n
4.693,6.188,5.399,n
2.162,8.385,9.725,n
9.320,9.716,3.678,n
3.359,0.039,3.879,p
8.768,0.958,5.187,n
8.391,3.272,6.073,n
9.724,5.650,3.384,n
0.999,5.533,1.702,n
2.821,2.975,3.719,p
2.130,0.893,2.845,p
0.406,4.156,5.730,p
3.706,2.240,0.338,p
9.860,1.191,2.514,n
7.824,9.745,3.187,n
0.845,2.154,0.049,p
0.720,0.562,2.173,p
6.099,7.358,6.786,n
4.341,3.381,6.263,p
9.291,5.291,5.856,n
4.824,4.922,6.636,n
9.985,3.053,4.944,n
2.560,4.806,5.737,p
1.021,6.589,7.101,p
4.118,5.889,6.050,n
7.061,4.457,2.597,n
1.319,6.462,7.646,p
4.003,8.872,3.897,n
5.712,9.328,7.187,n
2.171,0.676,8.655,n
6.671,2.988,4.701,n
8.004,9.481,3.829,n
5.075,3.215,3.513,n
2.560,1.937,1.068,p
9.083,9.976,8.204,n
7.461,6.870,4.413,n
1.277,2.420,3.438,n
6.592,2.416,2.377,n
2.282,4.825,5.892,p
4.471,5.710,5.277,n
4.349,7.695,8.275,p
3.765,2.729,8.097,p
2.854,3.062,7.989,p
8.180,9.652,6.863,n
3.950,7.052,6.491,p
0.528,4.953,8.983,p
2.773,7.434,7.589,n
5.959,2.494,6.745,n
9.669,5.152,3.545,n
3.934,3.845,2.112,p
3.854,4.033,9.720,p
1.526,4.724,6.404,p
3.445,6.658,7.828,n
4.045,3.826,0.788,p
6.216,8.069,1.386,n
9.142,3.657,5.391,n
3.292,3.663,7.217,p
2.945,1.672,5.244,p
7.023,5.259,4.990,p
3.991,3.428,2.431,p
7.917,8.633,2.791,n
9.907,9.098,9.034,n
2.618,1.097,8.101,p
4.639,3.130,2.271,p
3.790,5.606,8.113,n
6.783,1.566,9.529,n
8.393,3.295,8.303,n
9.478,7.906,8.363,n
4.411,0.718,6.365,p
7.875,2.235,2.452,p
8.865,8.093,3.850,n
6.661,0.277,0.649,p
6.565,2.859,5.153,n
3.325,5.798,1.091,n
0.003,9.227,2.093,n
7.793,8.445,9.741,p
3.101,4.480,0.046,p
6.696,0.363,9.311,p
2.067,9.623,4.337,n
7.895,7.346,6.804,n
1.280,4.092,5.092,p
0.244,1.598,9.144,p
8.191,2.919,8.009,n
2.575,5.264,9.505,n
9.926,0.084,6.419,n
1.382,2.070,1.356,p
9.936,9.658,3.672,n
6.891,0.743,9.009,p
9.786,1.322,8.999,n
5.562,9.803,5.345,n
9.042,1.336,7.367,n
8.828,3.359,4.630,n
1.374,8.408,7.973,n
1.492,1.707,2.750,p
6.190,0.673,8.672,p
1.731,1.012,5.247,p
1.205,8.951,1.452,n
6.744,8.062,4.493,n
1.835,4.844,6.552,p
1.418,2.647,7.109,n
4.949,2.757,4.012,p
0.240,7.168,8.470,p
7.555,1.305,2.016,n
2.078,7.454,2.508,n
4.116,1.931,4.154,p
0.384,2.219,9.891,p
8.590,4.207,8.731,n
8.576,7.262,5.671,n
0.421,3.036,2.395,p
0.671,6.771,2.575,p
3.808,2.007,8.905,p
6.638,3.492,0.719,n
0.596,2.392,0.484,p
6.049,1.399,8.287,p
6.409,0.318,9.814,p
6.983,1.841,8.905,n
4.517,7.823,9.133,n
9.717,1.917,3.644,n
3.325,9.381,3.362,p
1.731,2.120,7.673,p
4.966,0.049,3.522,p
1.055,6.523,8.225,p
6.798,8.629,6.657,n
2.362,0.858,1.111,p
2.689,8.944,8.340,n
1.921,5.898,1.975,p
2.203,2.042,0.076,p
3.293,1.501,1.149,p
5.248,2.665,4.892,p
5.018,2.639,1.172,p
8.111,1.383,5.380,n
5.705,3.469,9.283,n
1.312,1.762,2.438,p
0.957,9.766,5.552,n
4.542,5.213,2.253,n
4.204,4.058,7.423,n
9.975,4.813,4.240,n
4.249,2.025,4.779,p
2.575,7.726,3.491,n
7.049,6.099,1.743,n
5.015,8.331,7.843,n
6.311,1.705,0.552,n
6.969,8.667,9.298,n
2.716,2.489,1.222,p
1.371,5.350,2.843,p
3.684,1.649,1.227,p
7.272,6.343,6.878,n
9.809,4.062,8.040,n
1.243,5.992,2.718,p
3.036,3.964,6.437,p
1.719,3.027,4.177,n
5.082,0.541,4.815,p
9.052,6.532,9.460,n
8.427,3.317,1.316,n
3.213,4.156,3.440,p
1.483,0.159,0.509,p
3.873,0.502,1.477,p
2.033,2.381,1.431,p
2.085,2.256,4.175,p
1.693,0.511,0.905,p
0.048,6.740,0.492,p
4.273,3.210,0.537,p
1.564,1.431,2.079,p
6.932,4.972,7.411,n
0.836,1.800,8.916,n
0.481,0.216,9.231,p
2.323,5.128,9.340,p
6.131,8.720,1.962,n
9.171,5.708,7.938,n
4.669,2.562,8.032,n
7.103,0.064,1.085,p
2.708,3.469,2.324,p
8.128,3.816,7.135,n
9.175,1.540,2.592,n
9.160,5.908,1.455,n
8.961,6.305,6.015,n
3.221,2.991,7.615,p
0.655,0.101,0.632,p
3.347,2.412,8.592,p
0.475,4.547,9.511,n
2.058,0.841,7.401,p
7.126,9.884,0.505,n
7.935,1.786,0.791,n
7.905,0.691,1.871,n
1.709,4.361,1.500,p
3.548,0.720,5.526,p
6.685,6.057,2.016,n
6.847,9.702,0.893,p
4.697,5.585,6.993,n
1.319,1.211,3.620,p
2.650,0.051,2.558,n
4.110,1.891,2.426,p
9.978,5.876,4.041,n
4.926,2.939,4.179,p
4.815,0.121,4.608,n
4.600,0.143,1.517,p
4.739,3.034,0.541,p
3.477,1.037,5.995,p
1.672,4.960,0.152,p
1.579,6.377,3.005,p
9.945,6.650,3.873,p
4.599,1.164,9.998,p
0.997,6.355,5.432,p
1.538,3.258,0.347,p
6.871,3.144,2.067,n
9.145,3.160,2.833,p
7.121,3.994,8.399,n
5.136,0.753,4.568,n
1.715,4.660,4.477,n
9.400,4.826,3.462,n
0.344,5.180,3.441,p
4.741,6.161,3.513,n
6.052,5.570,2.293,n
3.444,7.177,3.969,n
3.229,1.169,6.055,p
6.372,1.296,8.863,p
9.274,6.309,2.614,n
7.662,3.449,6.495,n
9.087,7.761,6.692,n
1.074,5.578,2.224,p
1.917,5.772,3.223,p
1.118,4.936,5.278,p
3.159,6.728,4.449,n
2.352,0.284,9.515,p
1.593,0.762,5.414,p
5.248,1.876,5.304,n
3.019,6.691,1.513,n
1.338,8.820,2.114,n
9.183,9.647,2.823,n
1.384,1.056,3.478,p
9.372,7.891,3.261,n
0.106,5.449,3.893,p
9.194,6.576,9.957,n
5.587,6.382,4.597,n
3.581,0.117,2.186,p
6.977,8.307,2.096,n
4.396,1.160,2.675,p
8.840,9.155,1.144,n
4.253,5.697,0.660,n
6.130,6.114,1.896,n
9.341,8.911,6.167,n
3.788,2.907,6.259,p
8.780,1.949,6.497,n
1.206,0.637,5.948,p
7.349,3.596,1.089,n
9.756,8.899,0.950,n
0.084,5.762,2.387,n
2.348,1.032,2.991,p
3.171,8.229,0.069,n
5.076,1.582,6.934,p
0.944,1.504,2.042,p
1.321,3.140,9.707,p
2.038,3.149,3.392,p
7.347,0.331,9.635,p
5.967,0.952,8.408,p
8.442,2.861,1.448,n
7.494,0.379,7.045,p
2.994,9.111,9.039,n
0.744,2.227,4.999,p
7.647,7.340,9.150,p
2.987,0.553,4.822,p
8.698,9.056,5.382,n
7.269,5.198,4.420,n
1.269,5.811,8.690,p
1.195,2.675,9.416,p
0.616,4.268,5.816,p
4.231,1.787,3.962,p
3.995,5.142,1.442,n
1.919,5.290,7.115,n
9.389,8.749,1.523,n
8.824,4.753,2.491,n
0.538,1.679,8.501,p
1.571,9.184,1.474,n
9.252,2.268,9.934,n
5.698,8.090,2.505,p
7.205,4.712,2.174,n
5.602,9.894,8.839,n
7.220,1.679,8.300,n
0.977,0.692,1.015,p
4.410,2.606,7.360,p
8.346,7.436,3.235,n
0.915,2.338,7.493,p
2.268,4.743,3.015,p
3.808,7.823,3.234,n
6.476,8.512,6.391,n
6.554,0.171,6.143,p
2.137,7.110,0.751,n
0.552,8.875,9.284,n
9.948,7.409,5.689,n
2.017,5.378,4.232,p
5.344,1.287,5.368,p
0.523,6.765,4.010,p
3.974,3.783,2.750,p
6.503,5.183,4.309,p
6.663,6.336,7.460,n
1.253,6.259,8.472,p
9.508,8.166,8.229,n
2.455,2.963,8.616,p
0.874,1.623,9.866,p
1.658,7.999,5.864,n
7.369,0.973,7.694,n
0.985,5.026,1.893,p
1.857,6.097,2.480,n
0.742,6.582,1.121,p
6.782,9.665,0.688,n
1.427,0.586,0.167,n
0.473,4.071,3.221,p
1.921,8.154,1.045,n
1.436,6.539,1.293,p
9.890,2.665,4.510,n
9.990,5.492,1.163,p
6.835,5.843,3.849,n
7.794,2.394,3.830,n
5.960,3.801,0.628,n
4.544,1.401,1.527,p
9.109,1.398,5.635,n
7.680,5.913,2.846,n
1.073,0.094,5.764,p
2.103,5.850,4.035,n
4.992,9.146,4.673,n
0.607,4.906,0.539,p
3.691,7.841,5.462,n
5.898,0.387,4.121,p
9.739,5.752,3.408,n
9.763,4.656,4.162,n
1.291,4.044,0.338,p
6.688,1.083,6.486,p
8.717,4.754,4.272,n
6.923,1.327,3.734,n
6.204,7.547,9.957,n
5.972,3.829,2.380,n
6.672,8.733,6.823,n
9.578,2.537,5.749,n
4.542,5.434,5.974,n
8.499,4.557,8.985,p
4.853,0.458,2.990,p
1.933,0.722,8.360,p
0.658,0.472,1.842,p
7.220,0.127,6.945,p
0.081,2.248,2.575,n
7.033,9.162,6.284,p
7.539,4.192,6.949,n
3.342,3.148,1.689,p
5.798,1.098,9.301,p
0.256,6.905,3.783,n
8.181,6.667,4.412,n
6.813,3.286,1.949,n
5.691,0.476,1.619,p
0.899,5.246,3.953,p
7.507,7.379,0.670,n
2.209,3.271,2.345,p
7.726,0.398,7.666,n
6.381,2.660,0.069,n
9.453,9.156,8.495,p
1.406,1.159,1.347,p
0.302,8.906,7.954,n
1.014,9.613,5.771,n
7.205,5.679,9.536,n
3.001,4.297,5.112,p
5.852,0.242,3.288,n
1.766,3.684,4.134,p
7.429,1.584,1.978,n
0.812,2.283,8.722,p
6.483,3.092,3.413,n
2.072,4.935,1.498,p
6.891,2.592,3.794,n
0.257,2.427,2.407,n
0.183,1.875,5.832,p
6.596,1.200,1.934,p
2.776,5.485,7.181,n
9.190,7.155,1.301,n
3.621,2.192,4.501,p
8.615,8.959,1.892,n
9.623,3.853,8.742,n
7.346,3.630,6.294,n
0.868,6.675,2.569,p
6.970,4.355,4.409,n
9.395,6.010,2.098,n
0.335,7.620,2.181,p
8.265,7.177,7.763,n
2.427,0.361,5.944,p
5.411,1.508,2.016,n
6.105,1.735,1.523,p
9.369,8.974,1.114,n
0.195,9.584,2.856,n
4.724,3.132,3.190,p
0.609,2.497,2.268,p
8.756,7.884,1.773,n
6.929,0.753,6.753,n
8.398,8.433,4.672,n
9.446,8.931,6.473,n
0.851,0.920,6.678,p
4.262,2.075,9.489,p
5.394,4.903,1.846,p
7.585,8.919,2.995,p
0.833,0.900,7.015,p
3.054,8.463,9.964,n
3.934,9.723,7.270,n
6.648,1.131,3.481,p
2.295,0.450,8.132,p
1.655,5.531,6.676,p
3.859,0.720,8.860,p
8.888,2.330,7.060,n
2.779,5.438,2.818,n
1.204,6.968,2.616,n
3.703,7.334,3.316,n
1.894,5.445,6.663,p
1.295,5.812,1.908,p
7.550,5.949,2.200,n
0.175,4.622,3.525,p
3.832,0.143,0.514,n
7.111,0.329,2.222,p
9.208,2.361,0.044,n
6.965,1.386,9.280,n
9.363,8.237,5.467,n
1.240,6.438,3.545,p
3.188,5.235,2.622,n
3.276,1.259,4.551,n
4.453,4.816,6.708,n
7.026,1.534,3.305,n
3.079,9.229,4.124,n
4.469,8.722,8.224,n
6.644,9.972,9.602,n
4.650,6.248,4.060,n
4.718,6.343,6.980,n
4.151,1.718,8.699,p
8.421,6.181,8.126,n
5.148,1.103,4.013,p
0.327,3.637,9.758,p
3.863,6.705,7.941,n
9.644,4.417,4.109,n
3.808,6.071,0.223,n
1.960,3.837,4.514,p
2.264,2.835,3.954,p
1.955,3.799,9.520,p
2.806,4.876,8.197,n
3.038,1.807,2.445,p
0.313,6.884,9.244,p
0.006,2.256,7.305,p
2.232,5.692,4.383,p
7.387,3.983,3.190,n
5.007,1.877,3.438,p
4.185,0.884,3.117,p
3.270,5.067,8.996,n
7.599,7.387,9.079,n
4.012,1.712,0.910,p
2.142,5.535,6.500,p
1.878,0.349,0.013,p
7.004,9.801,7.494,n
2.346,3.455,4.374,n
9.752,9.781,3.801,p
2.338,4.815,5.407,p
1.954,4.477,9.291,p
9.902,7.231,1.286,n
6.923,4.431,1.888,n
1.903,4.614,1.512,p
9.673,5.980,5.127,n
4.883,2.951,5.874,p
6.088,9.639,1.073,n
1.288,4.846,7.934,p
4.018,3.654,9.191,p
0.759,7.766,4.609,n
0.504,1.480,2.883,p
5.029,9.791,3.044,n
3.179,2.658,6.027,p
6.237,8.625,4.863,p
4.966,6.960,2.018,n
5.017,2.979,4.973,p
6.427,1.145,4.467,p
5.400,0.970,8.239,n
0.821,2.377,2.188,p
5.512,6.823,6.137,n
2.789,4.157,9.561,p
4.968,2.998,9.404,p
8.050,7.432,0.559,n
2.535,1.072,1.521,p
4.573,0.133,7.932,p
7.151,4.301,7.150,n
5.728,8.113,7.288,n
1.640,9.238,3.429,n
2.792,1.592,8.524,p
1.653,5.281,7.176,p
3.250,9.224,4.947,n
7.676,0.909,3.072,n
4.285,1.399,3.353,p
3.444,1.134,8.030,p
2.010,8.929,4.052,n
4.621,1.291,4.589,p
6.739,1.294,8.478,n
3.611,7.281,3.113,n
1.857,5.884,1.191,p
1.674,4.181,9.969,n
9.658,6.731,6.465,n
5.829,7.390,4.722,n
6.401,0.728,7.562,n
4.327,1.365,8.429,p
2.301,3.373,1.104,p
2.613,2.780,6.896,p
0.116,0.903,4.637,p
0.956,3.635,9.360,p
2.249,3.215,2.466,p
5.625,7.290,2.797,n
0.272,5.719,3.128,p
4.091,9.463,5.990,n
7.606,0.506,9.876,n
9.470,7.472,0.830,p
6.469,1.179,4.246,p
3.014,0.524,5.396,p
2.437,7.774,2.931,n
8.651,6.362,8.189,n
3.219,9.261,0.863,n
2.271,8.636,1.043,n
2.231,7.699,1.273,n
0.237,5.520,0.366,n
6.216,1.332,7.761,p
2.797,3.673,5.971,p
0.666,9.047,7.777,n
9.884,0.524,6.863,n
4.712,8.303,2.522,p
0.848,6.283,4.102,p
2.001,3.204,3.191,p
5.930,1.547,2.162,p
9.885,7.092,2.124,n
9.387,3.302,7.973,n
5.539,9.046,6.708,n
5.734,0.213,1.008,p
0.740,2.974,4.414,p
6.875,7.588,8.325,n
3.586,0.108,6.012,n
1.145,4.453,1.875,p
8.879,3.292,9.581,n
5.876,4.842,6.492,n
1.902,5.405,2.696,n
1.747,1.768,3.067,p
4.402,0.654,3.060,n
5.709,1.548,0.040,n
0.338,2.744,3.743,p
0.221,4.020,1.175,p
2.335,0.186,8.427,p
5.077,5.782,0.412,p
8.019,2.386,6.309,n
5.606,3.574,5.116,n
4.373,7.366,7.493,n
4.339,1.462,1.738,p
5.621,0.594,3.106,p
5.354,2.010,8.227,p
3.303,1.928,6.890,p
0.599,6.492,2.293,p
6.179,0.030,3.423,p
6.000,2.441,1.327,n
3.243,6.587,4.413,n
8.353,1.105,1.763,n
4.744,2.785,1.293,p
0.434,4.280,1.344,p
0.951,7.030,6.460,p
8.047,0.447,4.180,n
0.531,1.491,4.798,p
0.680,8.395,7.909,n
4.165,5.566,5.000,n
1.709,1.836,4.882,p
0.158,4.347,1.282,p
1.012,3.762,1.906,p
7.725,6.712,1.360,n
0.840,3.928,8.248,p
3.947,0.044,3.238,n
7.044,1.871,4.813,p
6.084,9.074,3.714,n
2.409,3.683,8.240,p
7.429,1.872,8.170,n
3.370,7.893,6.932,n
2.319,0.009,8.682,p
8.232,8.544,8.568,n
7.261,8.201,9.420,n
3.254,3.992,8.970,p
2.076,3.130,2.136,p
6.259,5.687,7.372,n
9.702,5.276,6.157,n
0.263,6.502,0.021,p
5.187,2.793,7.414,p
7.049,8.322,9.556,p
5.567,0.464,6.657,p
6.061,1.748,3.973,p
6.783,9.472,3.678,n
3.486,2.146,4.064,p
3.935,3.044,8.207,p
5.871,0.471,7.223,p
9.555,4.567,4.638,n
0.897,1.163,0.958,n
6.951,0.888,9.149,p
0.548,8.199,5.652,n
2.325,3.735,2.120,p
6.350,5.179,2.738,n
4.175,9.105,4.238,n
5.882,0.221,7.134,p
6.246,0.040,4.440,p
0.619,6.787,7.653,p
2.732,9.125,0.155,n
3.870,2.808,7.985,n
0.453,5.349,1.083,p
2.405,9.248,1.753,n
8.963,2.722,3.452,n
3.952,1.480,8.982,p
0.954,5.261,0.925,p
0.551,6.772,2.239,p
5.502,1.176,5.561,p
6.333,1.241,3.387,p
5.525,0.796,9.830,p
9.258,0.344,7.507,p
4.101,0.555,4.194,p
1.150,6.659,3.327,p
4.549,5.464,3.191,n
9.534,5.986,1.701,n
0.568,5.258,9.173,p
3.280,6.378,1.042,n
8.874,3.007,7.187,p
1.632,6.309,8.204,p
0.627,0.370,7.437,p
1.339,2.818,5.101,p
5.807,4.740,2.233,p
6.397,9.509,3.357,n
4.291,0.458,0.991,p
4.569,2.780,9.446,p
4.602,1.270,7.421,p
7.441,7.751,9.228,n
7.472,7.915,8.150,n
3.385,2.752,2.900,p
5.313,0.545,4.046,p
4.684,0.184,8.437,p
9.447,0.081,5.649,n
8.471,9.577,9.044,n
1.468,9.945,9.848,n
4.596,3.151,2.120,p
4.054,5.935,4.139,n
4.980,4.858,8.429,n
3.146,1.390,7.655,p
1.202,6.774,0.255,p
3.107,0.521,5.110,p
0.266,1.808,2.455,p
1.079,3.604,0.243,p
4.557,2.315,3.013,p
4.947,0.247,7.587,p
1.047,8.998,0.072,n
2.553,6.848,6.254,n
2.075,5.242,3.155,p
0.786,8.075,4.555,n
4.469,6.058,0.508,n
6.141,1.335,1.937,p
3.198,0.340,3.419,p
3.263,8.378,5.585,n
8.172,3.719,8.145,n
0.995,7.217,6.926,n
7.046,0.064,8.783,p
0.494,1.691,7.452,p
3.609,9.484,2.442,n
0.947,7.342,8.028,n
1.055,4.582,0.118,p
6.759,8.821,9.338,n
3.064,3.337,4.193,p
8.434,7.930,6.637,n
2.933,2.776,7.606,p
9.917,1.447,2.082,p
9.114,1.561,9.394,n
6.281,8.350,9.201,n
8.625,6.747,7.295,n
8.374,4.958,9.407,n
4.224,4.982,2.081,n
4.175,5.934,7.527,n
2.762,7.382,2.293,n
3.032,8.503,1.962,p
4.735,9.213,3.867,n
0.518,7.441,1.542,p
4.281,2.314,6.362,p
4.625,2.908,5.340,p
2.852,4.216,2.850,p
2.167,9.610,6.637,n
8.961,8.851,7.529,n
0.310,1.997,0.033,p
5.326,9.842,1.522,p
4.405,7.283,5.893,p
5.122,0.410,4.847,p
3.793,4.364,3.449,n
5.171,3.505,8.759,n
3.953,2.961,4.160,p
1.041,0.441,2.853,p
4.098,9.708,8.893,n
2.668,4.039,2.965,p
7.948,7.875,4.307,n
7.925,1.063,4.138,n
3.175,1.516,7.060,p
0.313,2.927,0.826,p
9.932,8.457,5.507,n
6.317,7.855,8.306,p
1.135,6.511,0.470,p
5.290,0.539,4.465,p
3.515,3.335,3.237,p
3.254,9.034,7.743,n
4.961,0.832,9.190,p
7.909,1.218,2.115,n
