@relation SEA
@attribute x real
@attribute y real
@attribute z real
@attribute class {n,p}

@data
2.848,3.388,6.539,p
0.940,2.089,2.694,p
9.319,1.403,9.464,n
7.280,4.654,4.908,n
5.546,1.524,1.933,p
9.770,5.976,3.941,p
4.730,2.627,6.487,p
6.798,3.192,9.950,n
9.918,6.165,5.509,n
4.917,1.065,9.911,p
1.783,2.735,1.806,p
7.085,3.553,5.178,n
0.157,2.378,2.936,p
0.373,3.806,0.230,p
8.685,9.374,9.143,n
2.568,6.927,3.249,n
4.864,1.138,5.284,p
4.924,7.877,3.584,n
6.313,8.117,0.171,n
2.495,8.770,6.733,n
4.944,0.078,1.679,p
7.959,9.050,8.946,n
0.069,0.677,0.205,p
1.135,0.040,8.244,n
5.920,8.427,8.468,n
3.495,3.946,2.157,p
6.271,8.001,4.722,n
2.102,7.825,7.576,n
1.787,7.371,7.212,n
2.024,6.854,6.511,n
8.545,4.515,8.987,n
3.926,6.405,7.999,n
5.424,6.603,8.242,n
6.273,0.390,9.493,p
1.869,3.485,7.261,p
9.716,0.352,6.028,n
4.713,4.557,3.448,n
8.954,3.970,6.625,n
4.021,7.025,2.627,n
3.748,3.811,0.701,p
9.366,2.478,9.690,p
5.913,0.216,7.104,n
2.810,2.190,6.935,p
2.648,2.692,6.891,p
2.139,1.791,3.203,p
7.045,6.216,2.973,n
6.542,2.286,2.899,n
8.659,5.044,6.248,n
7.916,6.980,0.428,n
6.558,9.281,4.938,p
5.827,8.802,2.554,n
0.024,2.941,5.236,p
0.984,2.248,4.491,p
6.445,8.038,9.133,p
4.659,0.739,9.067,p
3.215,6.497,7.287,p
4.553,2.287,7.600,p
2.996,9.788,3.624,n
8.606,0.130,8.037,n
4.996,0.850,4.903,p
3.050,0.424,9.334,p
5.620,9.291,0.290,n
0.094,6.865,7.352,p
6.930,1.720,1.669,n
0.770,1.998,4.253,p
2.168,5.575,0.017,p
1.161,0.436,6.168,p
3.287,0.155,5.778,p
0.826,4.885,2.047,p
5.453,0.748,8.844,p
3.001,1.379,9.023,p
9.102,2.350,8.883,n
6.079,1.797,9.430,p
3.471,2.707,4.128,p
3.094,9.677,8.694,n
2.623,5.250,4.007,p
6.696,9.962,1.497,n
0.287,4.339,5.364,p
0.737,2.512,8.536,p
7.228,1.816,7.396,n
5.854,1.359,2.509,p
4.449,8.823,5.056,n
1.243,8.746,8.149,n
6.197,0.125,1.707,p
9.537,1.676,0.677,n
2.493,3.042,2.957,p
4.724,2.064,4.491,p
5.197,1.749,7.821,p
0.778,2.043,4.256,p
7.220,3.337,1.422,n
8.381,9.836,7.547,n
3.504,2.286,9.983,p
3.488,0.494,8.419,n
5.764,5.533,5.601,n
3.021,4.516,4.681,p
3.206,7.935,8.123,n
8.606,9.146,0.535,n
1.955,1.705,6.500,p
5.170,1.836,2.854,p
7.314,2.861,5.526,n
3.381,0.782,6.322,p
0.542,6.851,2.276,p
6.785,8.191,4.562,n
5.841,0.435,0.424,p
2.279,0.668,3.174,p
4.032,0.056,9.451,p
7.841,4.660,5.101,n
1.548,4.867,4.288,p
5.446,3.185,4.001,n
4.815,8.254,7.009,n
3.560,7.087,1.884,p
5.271,0.805,2.221,n
8.108,1.770,9.340,p
7.880,1.136,9.739,n
5.945,5.655,6.248,n
7.489,2.869,7.214,n
5.930,4.984,8.630,n
6.139,4.230,2.384,n
5.457,3.944,8.779,p
4.871,9.675,4.764,n
8.210,4.238,4.055,n
9.982,1.063,8.619,n
1.282,8.810,6.303,n
2.255,3.786,8.614,p
2.261,0.847,8.245,p
9.042,4.632,4.202,n
8.852,9.728,8.672,p
4.864,5.979,2.092,p
5.699,9.215,5.781,n
6.523,7.832,4.541,n
9.986,3.518,6.330,p
2.510,8.890,8.985,n
7.996,4.398,5.227,p
3.710,0.947,5.268,p
7.518,7.947,3.405,n
4.004,2.155,5.586,p
3.443,9.880,4.736,n
0.411,4.697,3.093,p
2.754,1.058,3.272,p
7.496,1.387,8.309,n
2.226,6.232,3.819,n
5.965,1.437,6.551,p
2.156,8.936,5.970,n
3.810,2.537,1.477,p
3.960,3.713,0.436,p
2.930,9.754,4.897,p
1.725,0.265,8.828,p
4.573,5.093,8.733,n
0.979,5.481,1.268,n
6.672,0.613,2.190,p
4.091,0.457,1.696,p
1.426,3.594,0.053,p
9.162,5.374,7.407,n
9.364,3.807,3.442,n
9.863,2.343,5.544,n
0.822,0.006,5.997,p
1.155,5.882,2.761,n
8.572,7.469,3.654,n
5.777,4.460,1.791,p
1.974,7.134,9.601,n
0.749,2.869,4.001,p
3.294,5.788,6.375,n
2.470,5.801,0.877,n
1.418,1.363,4.636,p
3.991,2.136,8.894,p
7.949,1.727,7.068,n
2.626,8.815,2.916,n
0.823,3.290,4.565,p
4.616,4.723,5.770,n
8.472,9.920,7.088,n
1.166,4.661,4.560,n
5.426,0.880,4.240,p
1.704,4.379,8.721,p
3.655,8.829,3.752,n
4.904,9.709,9.065,n
3.925,6.046,8.105,n
3.678,1.952,0.456,p
5.637,1.121,1.047,p
1.946,4.374,1.230,p
4.301,0.503,0.968,n
1.469,3.134,3.183,p
0.357,5.221,5.161,p
9.662,0.490,0.682,n
3.345,8.190,4.707,n
3.269,0.461,5.152,p
3.385,4.046,6.634,p
8.201,3.687,1.053,n
3.761,8.734,8.457,n
4.223,0.392,6.945,p
9.294,5.765,3.716,n
2.616,5.173,2.210,p
6.078,4.271,1.759,n
5.823,0.140,7.375,p
5.937,0.066,3.262,p
5.391,2.300,7.727,p
4.717,4.745,4.401,n
2.438,4.392,5.641,p
3.828,3.741,4.462,p
3.822,2.794,2.319,p
9.292,2.603,6.309,n
5.107,1.763,7.543,p
3.916,0.737,6.039,n
0.179,8.707,6.595,p
8.806,2.994,8.820,n
5.428,0.563,9.178,p
5.227,3.018,4.587,n
7.023,5.072,3.764,n
4.396,6.075,6.181,n
0.648,2.751,7.425,p
4.520,6.835,6.916,n
0.135,7.396,5.795,p
9.744,8.656,6.168,n
4.097,1.620,0.884,p
5.004,3.693,1.027,p
1.632,6.942,5.751,n
5.222,5.827,6.926,n
9.768,7.037,6.760,p
5.459,3.059,8.196,n
9.432,2.835,0.646,n
5.536,1.724,4.541,p
5.413,8.966,7.250,p
6.320,7.531,7.504,n
2.004,1.956,8.443,n
5.609,0.119,7.284,p
0.414,5.132,3.340,n
7.927,7.406,4.029,n
7.404,0.071,8.692,p
4.920,0.090,1.178,p
1.633,5.978,5.223,p
1.080,5.536,9.658,p
1.323,4.514,8.303,p
5.253,1.363,7.107,p
2.009,2.465,3.753,p
7.716,0.200,9.036,p
7.659,0.969,9.648,n
5.311,2.881,3.704,n
8.069,4.805,8.779,p
5.844,1.979,3.326,p
4.148,7.977,4.558,n
0.145,2.999,5.341,p
0.816,1.906,9.366,p
0.270,3.036,4.377,p
0.873,5.324,8.979,p
1.365,6.440,8.111,p
3.838,1.054,0.839,p
4.328,1.921,6.781,p
3.601,0.921,2.198,p
6.437,0.751,9.555,p
2.931,6.342,7.768,n
3.155,5.495,9.176,n
4.523,8.628,7.102,n
6.672,0.890,1.929,p
1.743,3.202,7.182,p
1.388,2.153,1.357,p
2.528,3.030,2.559,p
9.669,1.421,0.540,n
2.324,7.733,7.766,n
7.747,1.967,3.426,n
0.836,0.991,7.353,p
2.242,6.654,3.325,n
3.575,0.376,9.721,p
3.362,6.543,6.146,n
0.680,7.642,0.494,n
8.841,6.100,0.316,n
0.387,4.552,4.664,n
8.377,6.031,8.178,n
9.454,9.097,6.830,n
6.956,9.230,1.619,n
0.763,9.307,8.133,n
0.847,2.367,3.005,p
2.458,4.566,9.567,p
6.019,1.109,0.866,n
3.570,3.257,8.955,p
9.008,4.375,7.322,n
0.996,2.175,6.648,p
9.419,3.367,6.628,n
7.622,5.183,8.499,n
0.476,6.449,0.356,p
5.630,4.633,1.687,n
4.021,9.812,0.833,n
5.224,3.212,9.814,n
3.354,3.376,0.947,p
0.030,5.745,2.346,p
4.020,0.859,5.996,p
7.809,8.457,1.845,n
2.001,0.712,7.557,p
1.015,4.986,4.960,p
8.974,0.918,6.683,n
9.910,2.445,8.397,n
2.307,0.300,9.930,p
3.913,1.869,6.578,p
3.752,5.946,3.345,n
1.539,0.607,2.334,n
5.954,6.708,0.146,n
4.410,1.714,2.994,p
1.717,2.398,0.534,p
7.685,9.339,1.004,n
1.690,0.323,3.857,p
1.180,2.629,4.982,p
0.502,2.473,2.761,p
8.105,9.836,2.887,n
0.243,1.980,6.031,p
1.181,3.588,6.401,n
6.839,3.375,4.441,n
0.172,5.741,8.642,p
0.595,0.676,0.123,p
1.396,3.872,1.601,p
7.644,8.041,7.171,n
2.044,8.986,3.958,n
3.199,0.695,3.661,p
6.703,5.982,2.226,n
0.084,4.386,9.222,p
9.459,7.455,1.973,n
6.789,9.277,5.589,n
4.335,6.269,5.389,p
3.275,7.829,1.777,n
6.541,2.891,4.120,n
7.635,7.731,7.594,n
3.756,8.320,7.881,n
1.664,2.462,5.852,p
8.955,7.241,2.473,n
6.350,6.879,3.849,n
4.996,9.321,4.207,p
5.240,8.949,0.032,n
3.447,1.939,7.672,p
3.569,5.487,9.709,n
4.700,4.987,3.693,n
6.832,0.127,7.143,p
8.938,1.425,7.559,n
1.588,1.771,6.587,p
2.289,5.188,7.679,p
6.340,2.693,0.113,n
9.239,8.455,4.319,n
7.915,9.275,9.956,n
1.333,2.619,4.502,p
6.657,1.151,7.195,p
6.061,1.851,8.350,p
8.771,8.282,5.364,n
8.746,3.146,0.880,n
3.318,0.657,1.272,p
6.766,5.216,3.410,n
7.706,6.104,7.868,n
2.863,9.344,3.883,n
1.128,2.635,0.055,p
7.971,4.395,9.721,p
0.484,0.497,4.932,p
9.595,3.848,7.692,n
5.956,0.997,3.453,p
4.559,0.342,6.383,p
0.189,3.929,8.274,p
0.763,7.567,5.419,n
2.342,5.969,1.529,n
1.884,0.095,0.738,p
4.574,3.047,0.126,p
0.551,0.728,3.376,p
7.730,5.223,6.232,n
7.899,2.592,5.583,n
1.911,0.079,0.856,p
6.962,0.400,5.265,p
7.651,6.478,1.183,n
2.607,8.085,7.790,n
2.499,9.022,6.905,n
3.176,4.737,4.251,p
6.210,6.838,6.254,n
7.650,6.417,1.278,n
2.575,1.185,3.767,p
3.235,1.804,1.343,p
2.184,4.255,5.643,n
7.339,2.554,1.801,n
0.948,6.517,3.733,p
1.304,2.150,2.112,p
0.611,0.321,5.374,p
1.083,2.358,7.276,p
8.994,3.829,3.258,n
8.301,1.132,4.819,n
0.200,1.565,6.270,p
1.085,5.926,1.696,p
2.274,0.150,5.673,p
6.518,2.922,3.102,n
4.227,6.746,4.300,n
0.329,7.794,8.630,n
3.630,8.771,0.442,n
8.711,2.337,0.552,n
6.813,1.360,7.820,n
3.060,3.577,9.209,p
8.979,8.402,2.998,n
4.760,8.978,1.228,n
3.029,9.442,3.800,n
0.439,1.077,0.211,p
6.976,2.777,8.679,n
4.501,8.598,6.928,p
2.099,5.897,4.623,p
1.671,3.879,4.569,p
2.380,4.122,9.180,p
0.045,3.871,3.662,p
7.148,1.483,0.570,n
4.951,7.329,9.299,p
0.606,0.136,0.942,p
2.828,7.275,3.511,n
0.778,6.903,6.226,n
1.714,5.176,8.094,p
8.413,3.308,9.436,n
9.617,9.426,6.261,n
7.482,1.787,4.463,n
2.529,1.057,3.414,n
2.884,1.404,1.714,p
3.394,1.432,4.237,p
1.365,3.718,0.253,p
0.299,2.550,6.760,p
6.686,3.575,8.161,n
2.434,6.703,1.728,n
2.823,1.333,2.058,p
1.224,4.665,4.439,p
4.585,1.975,1.113,p
7.142,8.302,8.530,p
5.712,8.917,0.874,n
0.398,9.175,4.065,n
9.773,0.322,1.778,n
2.941,4.273,2.049,p
5.024,8.432,0.970,n
0.697,6.822,2.277,p
8.541,6.300,5.800,n
2.940,2.589,3.585,p
8.759,9.843,3.892,n
2.209,3.259,2.453,n
2.426,0.797,5.327,p
5.083,5.668,2.749,n
6.476,0.391,1.105,p
6.759,0.116,0.066,p
0.790,3.463,0.769,n
3.053,6.971,5.196,p
0.343,4.207,9.709,p
6.430,0.977,5.701,p
9.903,4.863,7.210,n
2.523,2.978,1.946,p
2.803,4.739,0.158,p
4.689,9.946,6.702,n
7.515,6.927,1.843,n
8.188,2.813,7.537,n
4.700,7.883,2.725,n
6.080,3.599,9.054,n
2.376,0.071,2.534,n
9.400,0.336,3.434,n
8.882,8.811,0.108,n
1.824,0.930,0.772,p
0.116,7.633,0.625,p
1.476,1.538,5.005,p
1.120,6.383,7.967,p
3.967,2.503,2.867,p
4.720,8.278,7.895,n
4.339,0.384,0.350,p
1.407,1.749,9.954,p
2.762,3.845,2.389,p
7.102,2.445,8.850,p
6.612,0.833,3.976,p
2.712,0.184,4.334,p
8.258,9.537,7.003,n
8.941,7.292,8.718,n
5.013,4.553,0.016,n
0.698,3.270,4.529,p
5.883,0.758,6.858,p
3.155,6.176,2.863,p
9.271,9.808,6.960,p
9.257,1.561,4.990,n
9.392,4.580,6.177,n
6.530,0.299,4.006,p
0.263,5.193,5.314,p
4.584,3.659,4.280,n
5.741,1.968,5.692,p
3.839,2.338,0.100,p
1.554,5.844,2.014,p
6.549,3.869,3.237,n
7.513,5.875,2.386,n
2.561,1.178,3.764,p
1.749,0.860,8.712,p
3.478,7.816,0.713,n
8.254,9.183,6.053,n
2.800,2.079,6.358,p
6.328,3.286,7.585,n
4.202,4.503,6.016,n
0.960,9.618,0.912,n
9.549,8.405,1.725,n
2.080,5.580,3.181,p
1.807,1.140,2.011,p
0.806,9.767,7.528,n
3.989,3.403,8.702,p
8.785,7.775,4.786,n
9.917,1.868,4.897,n
1.694,0.935,5.571,p
6.329,1.066,4.805,p
1.811,3.860,1.344,p
1.687,6.345,8.851,n
2.199,3.671,2.069,p
6.367,0.155,2.198,p
0.836,1.558,0.776,p
5.526,4.694,9.786,n
1.876,4.652,6.530,p
1.968,2.686,4.363,p
1.520,2.278,0.291,p
4.161,2.455,0.708,p
5.057,0.987,9.874,p
6.775,9.139,2.144,n
9.663,4.328,7.591,n
9.517,8.112,9.042,n
3.704,1.257,7.635,p
7.419,0.430,3.018,p
9.680,3.579,4.311,n
2.311,1.197,8.933,p
1.934,8.318,1.376,n
7.881,1.862,4.986,n
1.569,9.356,1.440,n
5.812,1.420,7.653,p
4.909,3.155,1.818,n
3.752,6.329,9.714,n
7.554,3.941,3.246,n
4.714,0.492,1.602,p
7.354,9.609,1.049,n
1.230,3.687,4.526,p
7.987,3.185,2.499,p
4.789,6.609,7.127,n
1.514,5.479,0.523,p
7.597,7.823,0.806,n
7.768,6.469,8.025,n
0.305,6.072,9.458,p
0.883,2.356,8.745,p
3.581,4.650,0.711,n
1.470,4.705,1.965,p
3.892,0.210,7.633,p
3.572,1.110,0.465,p
6.285,1.254,3.199,p
4.879,2.107,9.481,p
1.054,8.075,8.538,n
4.648,2.612,3.927,p
1.443,4.884,4.996,p
4.651,8.897,4.531,n
3.369,4.417,4.853,p
6.864,7.361,2.350,n
5.933,5.925,1.962,n
9.641,9.666,4.037,n
2.964,4.745,3.828,p
4.549,9.439,2.979,n
6.334,2.735,0.616,p
4.099,7.617,5.442,n
1.959,8.343,6.133,n
6.675,9.811,0.836,n
8.158,1.007,7.038,n
6.618,5.969,2.698,n
9.654,4.360,3.255,n
2.843,2.732,3.779,p
1.431,8.450,2.868,n
3.470,2.057,7.457,p
0.476,2.351,4.737,p
0.650,1.387,6.897,p
7.354,6.289,9.028,n
1.531,9.672,7.650,n
5.218,8.365,5.189,n
2.628,3.527,5.257,p
2.003,4.109,7.189,p
2.153,2.712,8.213,p
0.675,6.334,3.799,n
6.902,5.919,8.058,n
7.539,0.738,9.096,n
1.651,1.116,6.548,p
2.693,6.913,3.861,n
0.964,4.631,5.751,p
2.741,6.658,7.731,n
0.186,3.250,8.957,p
7.170,8.635,6.080,n
2.179,0.300,9.572,p
3.983,1.758,2.564,p
2.284,6.134,1.929,n
1.614,2.196,8.873,p
8.288,3.914,5.699,p
6.850,1.179,1.678,n
0.396,5.732,5.078,p
1.851,3.193,1.235,p
3.731,0.153,8.896,p
8.028,9.346,3.675,n
4.629,3.197,2.590,p
1.255,1.798,9.648,p
9.187,6.628,1.888,p
8.944,3.248,8.969,n
6.475,3.714,0.296,n
4.344,8.812,5.508,n
2.718,6.565,6.877,n
4.128,0.513,0.302,p
3.083,5.964,5.422,n
0.180,3.998,3.735,p
7.347,5.647,9.566,p
6.646,4.248,5.164,n
7.453,7.194,6.471,n
0.412,6.860,0.730,p
6.936,6.329,5.824,n
4.809,0.025,8.367,p
7.876,5.024,3.788,p
2.159,0.404,2.898,p
3.026,1.826,4.126,p
4.618,4.538,4.364,n
5.313,0.722,4.405,p
1.361,4.210,3.403,p
0.123,0.291,2.453,p
3.487,0.569,8.687,p
2.590,4.958,1.454,p
6.998,0.981,3.352,p
0.793,0.616,4.629,p
3.176,5.517,4.704,n
3.344,3.706,4.696,n
4.168,3.346,5.457,p
2.053,5.193,9.500,p
9.013,4.932,0.504,p
5.173,6.802,1.593,p
2.463,0.896,1.568,p
2.442,6.623,1.782,n
1.417,2.450,3.331,n
0.640,4.194,4.033,p
8.221,2.542,5.915,n
3.853,5.174,0.959,n
4.772,7.802,3.849,n
0.135,7.827,6.985,p
6.797,7.274,2.287,n
2.133,3.588,4.284,p
9.942,2.754,5.948,n
5.469,2.404,7.946,n
2.459,2.865,4.535,n
7.823,7.648,1.876,n
9.360,7.688,2.673,p
8.018,6.537,9.444,n
6.127,0.529,3.614,p
9.639,4.196,5.839,n
4.642,6.578,7.012,n
1.170,9.044,1.464,n
5.568,9.552,2.308,n
9.045,5.971,8.493,n
3.631,1.094,1.928,p
4.115,0.698,7.840,p
0.081,2.535,5.767,n
3.555,4.371,4.603,p
3.504,2.289,3.627,n
3.268,3.196,4.335,p
2.273,6.092,5.132,n
2.083,4.989,3.369,p
0.470,5.473,8.130,p
3.733,4.624,9.633,n
3.189,6.874,9.081,n
7.771,5.910,0.391,n
6.839,4.492,4.675,n
1.945,5.064,5.935,p
0.675,3.428,4.066,p
0.953,2.339,5.095,n
2.987,8.792,9.297,p
3.161,7.029,3.022,n
0.309,9.524,9.983,n
9.319,0.025,3.733,n
1.602,8.339,4.523,n
4.173,0.976,0.410,p
4.415,7.705,4.406,n
2.982,4.031,6.577,p
8.821,1.990,7.350,n
9.544,6.606,9.532,n
3.284,4.318,8.314,n
0.897,2.033,3.985,p
0.392,7.223,9.730,p
2.934,5.816,7.550,n
1.217,1.113,2.567,p
1.598,4.620,5.667,p
5.265,0.931,2.047,n
5.839,1.558,9.046,p
0.941,0.589,7.691,p
2.128,0.739,4.220,p
9.058,7.682,3.729,n
2.915,1.314,3.343,n
1.691,5.161,8.909,p
6.799,7.426,1.720,n
7.522,7.674,5.007,n
7.654,0.578,6.474,n
4.244,2.941,6.096,p
0.705,8.019,7.311,n
0.725,2.599,5.399,p
8.024,9.609,7.865,n
1.256,1.244,9.718,p
2.237,3.408,7.205,p
4.123,2.363,5.622,p
2.374,0.437,2.002,p
4.961,1.131,9.797,p
4.583,6.584,6.131,n
6.670,3.503,7.984,n
7.233,1.904,3.542,n
0.110,9.672,5.607,p
0.151,9.892,0.547,n
1.461,0.071,8.657,p
4.980,9.169,3.180,n
4.401,9.948,2.479,n
3.454,9.894,2.964,n
3.423,4.413,2.993,p
6.625,1.165,4.626,p
2.477,8.984,0.762,n
0.540,5.856,6.344,p
2.524,7.475,5.421,n
4.495,2.178,8.819,p
3.444,1.687,6.618,p
3.127,0.351,9.500,p
8.247,4.046,7.781,n
2.593,8.021,6.027,n
4.784,5.188,1.763,n
8.277,4.538,3.524,n
4.065,1.612,7.279,p
1.707,5.579,8.536,p
5.733,1.278,2.712,p
2.795,3.328,7.990,p
0.930,7.581,6.852,p
0.799,2.380,0.635,p
3.955,1.881,6.023,p
1.945,1.945,7.799,p
2.899,7.452,0.735,n
4.461,9.910,8.628,n
4.597,7.632,7.005,n
0.216,2.890,9.558,p
0.408,4.829,1.899,p
5.448,3.960,8.137,n
2.421,0.305,7.751,p
0.138,1.310,6.370,p
3.323,2.995,2.289,n
1.604,4.894,7.151,p
7.467,9.565,4.832,n
2.171,1.699,1.435,p
1.549,4.736,8.638,p
3.912,0.092,2.569,n
5.253,6.066,0.359,n
0.009,4.171,0.307,p
8.718,4.911,2.736,n
4.055,3.080,4.398,p
6.391,4.545,3.082,n
0.870,1.270,5.058,p
0.530,9.967,7.479,n
6.234,3.191,8.474,n
0.912,4.256,2.920,p
2.955,0.809,5.837,n
4.150,6.355,5.436,n
3.517,2.417,0.032,p
3.925,0.274,4.132,p
7.841,8.096,9.084,n
0.041,1.116,9.849,n
2.983,1.110,9.635,p
5.769,0.942,6.516,p
5.731,0.383,9.070,p
8.229,6.153,2.774,n
8.257,5.162,0.619,n
1.367,0.551,2.401,p
3.437,2.335,1.990,p
3.691,1.774,7.011,p
0.917,3.357,7.580,p
7.310,6.928,3.346,n
4.175,1.256,4.739,p
4.866,1.289,3.145,p
3.516,4.045,5.803,n
3.724,0.541,7.165,p
1.644,2.525,9.598,p
3.394,1.797,1.735,p
9.464,3.567,3.766,n
8.114,0.842,6.838,n
3.074,3.973,6.086,p
2.302,6.980,8.106,n
3.166,0.135,2.525,p
9.669,1.957,0.503,n
9.376,4.884,8.609,n
4.120,7.973,8.410,n
1.400,6.120,4.798,p
5.375,2.073,5.240,p
1.016,5.976,7.080,p
2.772,6.264,6.035,n
2.218,5.355,9.044,p
3.024,9.506,9.375,n
6.874,7.339,3.129,n
4.151,5.898,6.749,n
4.385,6.169,2.270,n
1.594,3.591,8.394,p
4.755,1.574,9.305,p
4.127,9.890,3.995,n
3.274,2.795,1.204,p
5.062,5.482,8.921,n
2.484,5.039,6.455,p
3.579,0.604,6.619,p
8.233,1.966,4.297,n
7.930,8.352,1.293,n
6.600,5.171,7.532,n
9.820,9.597,0.670,n
5.136,0.209,9.789,p
5.276,0.458,4.245,n
3.434,2.353,5.436,p
2.492,5.472,4.301,n
0.692,6.962,6.442,p
2.326,3.824,6.641,p
7.056,4.581,7.823,p
3.895,5.984,5.902,n
1.659,3.812,3.348,p
2.216,7.120,1.291,n
2.870,4.826,8.512,p
5.078,1.027,1.594,p
4.286,6.618,7.817,n
5.253,4.262,4.858,n
5.074,6.409,2.004,n
2.510,2.695,3.892,p
7.702,1.904,0.870,n
0.804,6.910,7.440,p
0.782,0.433,5.830,p
3.639,9.674,7.309,n
2.137,2.488,5.523,n
0.257,1.932,2.031,n
7.376,6.091,6.292,n
2.034,7.619,0.556,n
9.551,5.238,7.454,n
1.755,0.388,9.406,p
2.970,1.356,9.889,p
8.081,2.548,2.866,n
4.225,3.295,8.455,p
1.581,2.510,4.667,p
2.594,2.851,9.243,p
0.378,5.844,0.307,p
4.425,3.730,0.584,n
6.898,9.246,2.085,n
0.216,7.270,7.650,p
5.692,1.263,3.676,p
0.329,1.955,9.550,p
1.652,4.287,4.246,p
0.876,4.372,5.774,p
1.221,5.532,8.035,p
2.074,7.911,4.612,n
2.742,3.965,6.268,n
3.538,8.105,5.488,n
5.349,6.539,4.011,p
8.852,1.760,3.952,n
3.336,0.372,9.252,p
9.145,3.563,6.993,n
1.821,4.138,6.730,p
0.240,7.064,4.475,p
4.661,8.358,9.760,n
1.077,2.835,2.019,p
0.416,2.721,5.899,p
8.251,6.315,9.727,p
7.181,7.145,1.634,n
5.004,2.950,9.081,n
0.321,0.350,6.664,p
8.205,0.078,3.317,n
0.823,3.142,7.284,p
7.703,1.441,5.155,n
2.342,1.611,3.602,p
1.882,5.120,6.430,p
0.818,0.876,1.031,p
7.220,6.800,9.597,n
0.039,4.164,8.798,p
0.766,3.921,8.135,p
6.445,7.018,4.990,n
3.037,2.828,5.238,n
9.131,1.655,5.364,p
6.326,1.139,4.237,p
6.339,1.315,2.410,p
1.325,3.083,0.307,p
0.193,1.000,5.506,p
0.211,7.047,6.174,p
2.855,6.077,4.563,n
1.047,7.945,1.748,n
2.350,4.204,5.509,p
0.823,7.046,9.380,p
8.689,9.609,6.650,p
2.212,5.316,9.864,p
6.745,1.003,0.375,p
8.233,1.362,8.240,n
6.388,1.450,7.138,p
8.357,7.495,7.428,n
3.124,9.239,1.857,n
8.252,6.149,9.586,n
6.530,5.102,2.027,n
7.192,3.268,4.529,n
3.979,1.440,5.355,p
6.077,9.168,7.062,n
0.017,7.054,6.725,p
8.958,9.591,9.269,n
5.443,3.094,8.696,n
4.358,0.759,0.560,p
3.539,5.574,0.206,n
5.556,0.107,9.916,p
0.959,0.294,5.974,p
7.288,7.676,2.414,n
2.443,1.608,0.463,p
0.047,4.739,7.608,p
8.679,7.161,4.594,p
3.152,2.636,0.332,p
4.748,3.162,9.364,p
1.079,1.506,2.844,p
2.129,5.664,9.718,p
6.538,0.308,2.542,p
4.428,0.871,2.459,p
0.798,5.306,7.642,p
0.103,9.943,9.127,n
2.986,4.371,3.126,p
7.054,3.067,9.639,n
2.452,5.236,4.304,n
4.775,0.125,5.888,p
0.854,2.074,0.706,p
2.030,0.283,7.451,p
5.193,6.090,2.292,n
2.429,0.036,9.203,p
7.242,0.608,1.441,p
9.049,1.227,1.339,n
4.410,3.544,9.007,n
4.029,4.418,0.903,n
9.657,3.792,8.283,n
3.209,3.191,2.713,p
1.919,9.490,0.864,n
5.841,0.027,0.037,p
2.056,3.903,7.557,p
2.692,5.701,1.020,p
2.670,7.115,8.601,n
0.480,2.023,8.888,p
4.029,2.031,5.031,p
1.841,1.608,9.008,p
1.238,1.964,1.333,p
1.584,0.198,1.209,p
4.566,2.324,7.221,p
7.574,2.582,8.034,n
8.675,7.158,2.974,n
2.387,9.401,7.999,n
2.209,1.860,3.476,p
5.374,7.609,4.065,n
2.476,4.782,9.855,n
3.153,7.804,5.648,n
9.430,4.499,4.226,p
0.401,0.039,4.483,n
6.688,0.802,2.580,p
0.178,7.910,1.624,n
3.993,2.115,7.730,p
2.932,1.536,7.150,p
1.972,8.462,0.805,n
8.081,4.305,6.665,n
5.778,8.498,0.408,n
6.880,9.218,2.098,n
6.204,6.929,1.367,n
3.867,1.450,3.748,n
0.545,3.498,4.168,p
8.828,5.000,8.263,n
7.349,0.529,6.089,p
6.506,2.998,1.512,n
9.009,0.983,4.651,n
9.320,6.781,5.078,n
6.911,1.105,9.401,n
5.514,4.341,7.024,n
0.270,4.419,4.540,p
9.374,6.436,8.710,n
9.015,1.901,9.295,n
1.036,5.745,4.827,p
4.159,1.039,8.668,p
0.326,4.572,3.001,p
0.987,2.622,0.429,p
9.416,0.006,4.843,n
9.590,2.186,6.850,n
8.716,8.582,3.287,n
6.881,5.802,6.593,n
1.857,3.885,5.370,p
7.545,1.887,5.542,n
8.090,9.076,0.613,n
0.461,4.814,8.236,p
0.997,1.034,5.259,p
7.229,8.297,2.569,n
8.402,3.655,7.492,n
5.426,1.484,9.698,p
0.134,1.319,1.459,p
0.953,5.717,8.427,p
7.046,2.470,0.850,n
8.905,2.710,5.938,n
6.003,1.567,8.177,p
9.281,2.636,7.075,n
5.519,0.094,2.823,p
9.573,4.252,1.041,n
3.365,7.685,1.972,n
0.214,5.516,9.888,p
4.860,4.618,9.728,n
4.377,2.550,4.147,p
5.781,1.120,9.437,p
3.593,3.594,8.866,p
4.335,9.954,6.960,n
1.896,4.213,7.352,p
2.028,7.352,4.615,n
6.394,1.722,3.273,n
2.743,6.149,6.539,n
3.330,6.988,2.380,n
3.769,3.436,8.447,p
0.575,9.264,9.457,n
2.095,2.744,2.878,p
6.920,2.591,7.123,n
3.911,9.056,6.760,n
5.563,5.437,0.645,p
5.374,8.733,4.843,n
0.617,4.686,0.288,p
4.408,2.471,0.592,p
5.536,5.689,6.676,n
5.308,0.757,4.234,p
2.746,5.295,0.558,n
