@relation SEA
@attribute x real
@attribute y real
@attribute z real
@attribute class {n,p}

@data
3.169,8.494,2.522,n
8.104,3.312,7.678,n
5.531,9.359,3.300,n
4.096,1.959,8.249,p
4.070,2.592,0.893,p
8.191,4.936,4.789,n
0.568,8.864,5.220,n
9.551,7.077,5.374,n
5.226,2.375,3.379,n
9.362,3.118,0.109,n
1.540,1.902,7.107,n
3.121,3.417,8.125,p
8.831,5.212,8.657,n
9.704,9.558,5.248,p
4.360,4.560,6.983,p
0.466,0.611,9.346,p
2.924,0.207,3.265,n
4.369,1.529,6.707,p
5.346,7.277,8.300,n
2.943,7.180,7.472,n
4.483,1.311,8.380,p
0.827,3.147,8.761,p
9.999,9.743,8.826,n
7.445,1.830,7.398,n
6.648,4.136,4.198,n
2.089,4.490,3.934,p
2.217,8.184,8.678,n
1.214,1.655,8.565,p
4.504,5.384,9.317,p
9.690,0.595,3.697,n
5.094,0.559,8.959,p
2.972,3.646,2.359,p
1.385,3.650,7.907,p
8.655,3.350,5.281,n
9.096,8.429,2.832,n
4.195,4.055,8.520,n
0.230,4.668,1.047,p
6.415,5.257,2.373,n
1.640,2.105,3.289,p
4.308,7.148,5.771,n
4.878,9.754,2.263,n
6.902,1.990,4.030,n
0.291,3.107,3.214,p
6.019,1.669,1.929,n
4.519,9.519,2.586,n
6.127,4.775,3.739,n
0.097,4.060,5.635,p
1.811,7.021,3.255,n
9.800,3.241,0.423,n
1.872,4.989,5.443,p
9.743,2.784,2.388,n
4.108,0.137,8.043,p
4.595,1.826,5.837,p
4.007,9.021,1.841,n
0.987,5.550,7.446,p
1.575,4.651,4.369,p
5.835,1.617,5.898,p
9.959,3.326,2.960,n
3.946,9.764,6.677,n
3.759,3.775,7.739,n
7.325,5.492,7.711,n
8.159,5.873,1.647,n
3.624,1.811,2.809,p
6.101,0.818,2.375,p
7.078,8.440,0.879,n
3.682,2.886,2.605,p
2.592,1.797,2.327,n
0.479,4.495,3.178,p
3.394,0.879,2.455,p
1.968,8.956,7.391,p
4.185,6.628,2.024,n
3.355,9.488,2.460,n
0.308,3.074,1.190,p
3.049,0.495,6.770,p
9.369,1.833,2.484,p
2.612,1.089,5.148,p
0.397,5.113,5.236,p
4.404,5.146,3.058,n
8.328,0.568,6.419,p
2.011,4.473,7.001,n
3.101,3.399,0.389,p
0.423,4.311,0.301,p
1.024,1.441,0.421,p
3.008,9.283,7.807,n
0.892,2.976,6.859,p
1.961,7.809,2.524,n
1.835,2.914,9.223,p
1.273,5.938,1.776,n
0.293,6.278,0.617,p
0.780,4.852,4.512,p
9.565,6.372,6.279,p
8.313,8.701,1.129,n
9.035,1.530,0.913,n
8.314,6.718,5.535,p
9.732,6.137,7.469,n
1.314,3.625,0.312,p
1.687,6.226,3.417,n
3.632,5.972,9.442,n
5.294,0.299,5.217,p
9.277,7.196,6.950,n
2.182,4.518,1.679,n
2.537,0.888,9.880,n
0.297,0.101,8.543,n
4.334,4.788,9.692,n
2.582,2.824,1.844,p
5.594,3.485,1.763,n
0.021,6.111,5.575,p
2.307,0.593,4.461,p
3.308,4.857,2.024,n
1.225,3.392,4.867,p
6.503,0.218,6.260,p
1.932,2.798,2.490,p
0.485,5.357,5.422,p
6.286,9.862,4.284,n
5.284,7.945,7.087,n
7.361,1.065,4.053,n
0.994,5.077,2.836,p
2.658,2.959,2.250,p
3.103,3.116,9.892,n
6.898,3.889,2.035,n
1.803,1.545,4.531,n
0.914,5.570,6.847,p
1.430,5.759,5.043,n
8.906,0.601,0.809,n
7.821,6.405,1.968,n
3.248,2.791,6.122,p
0.466,2.188,1.598,p
4.411,0.849,0.324,p
9.061,5.215,5.382,n
1.299,6.266,5.049,n
9.823,4.733,4.252,p
0.539,3.360,6.988,p
3.971,2.030,3.184,p
4.353,0.540,6.318,p
7.048,9.551,7.682,n
6.226,9.707,5.876,n
5.473,9.287,2.977,n
0.344,1.663,1.258,p
4.780,9.601,2.635,n
5.014,1.400,4.860,p
2.779,1.949,3.696,p
3.735,4.049,1.926,n
6.775,4.488,6.074,p
1.785,3.240,0.875,p
7.572,5.685,8.010,n
5.641,8.773,5.682,n
2.160,6.905,1.726,n
1.148,0.126,8.293,p
8.511,9.579,8.815,n
4.755,1.655,2.465,p
5.026,0.087,3.461,n
5.495,7.310,9.728,n
5.563,5.719,7.884,n
2.655,0.005,9.374,n
3.481,2.890,4.003,p
6.840,2.243,2.771,n
1.719,9.611,6.760,n
5.148,5.015,3.956,p
7.077,2.562,8.266,n
6.217,9.517,2.836,n
2.317,4.223,0.173,p
6.560,5.142,2.983,n
1.145,7.488,2.711,n
7.653,1.046,4.425,n
2.208,5.327,8.348,n
4.478,0.121,1.904,p
9.380,3.699,6.712,n
0.365,1.913,1.576,p
3.685,4.639,6.829,n
1.947,4.312,6.419,p
7.021,0.388,3.084,n
3.605,8.191,9.159,n
0.055,0.949,6.310,p
3.021,0.749,4.579,p
5.263,0.794,2.910,p
3.798,2.580,1.887,p
4.397,2.377,2.950,p
5.616,9.496,0.820,n
0.303,4.739,0.168,p
6.164,3.225,4.995,p
8.889,5.873,9.207,n
2.092,6.927,9.811,n
4.439,1.534,3.760,p
8.411,4.533,4.147,n
4.482,7.687,8.472,n
4.508,0.203,8.903,p
2.771,0.102,2.908,n
3.987,1.232,2.776,p
0.019,6.004,8.715,p
0.539,5.197,5.392,p
9.771,1.455,3.164,n
4.338,8.644,8.252,n
0.378,2.026,4.623,p
5.603,7.172,8.544,n
3.412,5.316,8.188,n
3.701,7.619,6.812,n
8.149,8.569,0.082,n
0.600,8.696,9.378,n
3.305,0.921,7.527,p
0.547,0.692,3.789,p
0.047,0.518,0.975,p
3.086,3.860,7.419,p
7.422,5.462,4.331,n
1.793,2.809,1.537,p
9.052,9.716,0.330,n
7.116,2.625,1.951,n
0.763,0.808,9.979,p
3.088,5.080,5.595,n
8.843,6.881,8.348,n
5.868,4.598,0.205,n
1.918,3.758,1.022,p
1.345,3.423,5.965,p
9.294,9.383,8.750,n
1.262,4.165,2.577,p
2.236,3.528,1.301,p
4.067,1.349,1.360,p
4.202,1.946,3.165,p
3.508,3.739,6.254,p
5.632,3.448,1.725,n
8.071,0.720,4.602,n
1.078,3.203,5.125,p
1.954,1.729,1.817,p
5.306,0.249,0.517,p
8.981,8.981,8.294,n
2.278,0.365,6.026,p
7.701,1.862,3.160,n
3.634,4.700,4.870,n
4.761,0.036,8.659,p
6.696,0.920,7.600,n
1.681,1.524,0.282,p
2.079,6.646,4.211,n
1.707,2.763,5.395,p
4.863,2.818,8.155,n
6.851,1.518,8.598,n
9.917,4.929,8.889,n
3.679,2.150,6.396,n
6.113,6.156,7.804,n
7.188,9.527,0.311,p
0.367,0.329,2.951,p
9.871,4.959,8.454,n
1.427,5.062,1.858,p
2.146,2.477,2.732,p
6.342,9.582,8.373,n
6.250,2.953,3.474,n
5.521,1.612,6.374,n
1.524,1.859,3.108,p
1.877,3.403,9.735,p
2.805,6.832,3.284,n
8.468,2.343,1.394,n
4.558,0.184,9.214,p
0.438,3.231,8.529,p
9.265,8.068,4.719,n
1.398,4.490,3.600,p
3.483,2.330,7.065,p
4.460,1.548,0.031,p
5.115,0.243,5.011,p
2.166,2.606,7.716,p
0.197,4.037,7.348,p
4.331,3.897,9.343,n
6.589,1.003,1.257,n
7.775,4.048,9.008,n
3.229,6.430,4.486,n
4.133,2.836,8.511,p
6.159,0.153,9.344,p
1.714,9.177,1.526,n
3.527,2.608,6.780,p
5.595,8.821,1.704,n
7.836,7.048,7.438,n
0.169,5.934,0.900,p
5.710,0.030,8.229,p
0.746,2.759,0.128,p
2.116,2.377,6.508,p
5.106,3.960,8.666,n
2.530,2.499,3.371,p
0.511,7.782,5.441,n
0.218,4.271,0.805,p
4.330,0.038,4.193,p
3.140,8.090,3.391,n
1.569,2.208,2.783,p
5.790,4.332,8.969,n
4.910,6.950,9.559,n
3.631,8.526,8.014,p
6.243,5.884,2.944,n
1.877,1.654,0.644,p
0.648,2.102,8.001,n
6.669,0.175,3.242,p
2.207,4.762,5.478,p
1.379,0.962,5.995,p
5.620,0.779,0.130,n
0.561,4.317,8.208,p
9.174,3.321,0.943,n
5.239,9.630,3.691,n
0.387,7.572,2.600,n
3.408,0.351,6.295,p
5.531,1.166,0.226,p
2.481,0.092,5.913,p
1.091,2.344,3.216,p
0.293,3.123,6.156,p
5.647,3.124,5.239,n
9.474,7.663,5.359,n
5.796,0.189,0.069,p
4.515,7.962,2.912,n
7.073,8.870,7.813,n
7.910,6.342,7.622,n
0.399,2.795,9.719,n
7.403,6.910,7.858,n
7.287,7.687,5.817,n
9.136,8.199,6.109,n
8.049,2.010,9.606,n
4.386,4.151,2.680,n
2.001,1.830,5.648,p
1.416,5.914,9.320,n
2.364,4.839,9.619,n
3.378,2.479,9.030,p
0.533,7.165,3.607,n
2.691,5.315,8.724,n
4.953,3.904,0.504,n
1.048,4.478,2.385,p
2.836,6.905,1.810,n
4.876,1.533,2.763,p
4.211,0.129,6.875,p
2.391,1.084,5.567,p
9.159,5.464,0.371,n
8.211,4.962,3.198,n
2.381,0.532,3.821,p
3.659,2.547,8.429,p
8.450,8.173,3.175,n
0.716,6.503,4.385,n
2.996,1.613,3.980,p
9.586,2.615,8.643,n
5.799,3.561,4.634,n
7.855,3.918,3.596,n
4.157,7.415,3.550,n
2.304,4.195,4.022,p
0.112,7.320,0.405,n
1.718,3.780,9.542,p
1.086,4.301,2.236,p
4.199,2.402,0.742,p
3.875,2.776,3.575,p
4.023,0.050,0.731,n
7.157,1.887,6.854,n
7.748,3.023,0.889,n
0.261,6.643,1.520,p
2.880,6.433,9.849,n
8.851,6.206,7.256,n
1.142,1.586,4.343,p
6.738,3.533,1.663,n
2.461,4.117,1.778,p
2.598,0.457,5.632,p
6.851,5.935,9.333,n
4.458,0.953,1.806,n
2.320,4.521,5.793,p
5.005,0.656,2.004,p
3.389,3.314,7.918,p
9.322,8.084,1.205,p
2.236,1.326,8.698,p
2.705,7.612,9.666,n
1.718,3.765,5.943,p
9.370,1.677,7.223,n
4.901,1.945,9.389,p
8.743,4.100,0.306,n
4.881,2.985,5.463,n
5.199,0.744,3.186,p
1.165,1.852,9.695,p
8.632,5.475,4.344,n
9.128,9.838,4.601,n
0.967,5.814,4.846,n
4.959,6.583,0.455,n
0.358,3.070,1.174,p
3.807,8.295,3.073,n
5.993,5.909,8.920,n
1.630,0.469,3.753,p
0.375,9.816,2.243,p
4.347,1.965,6.049,p
3.047,5.546,3.860,n
0.794,0.113,2.778,p
8.841,6.819,5.735,n
1.227,5.349,2.889,p
1.500,7.094,6.327,n
1.467,3.425,8.697,p
0.097,5.872,2.326,p
4.171,2.114,4.388,p
8.622,2.552,3.978,p
8.866,8.500,0.154,n
2.327,3.636,6.705,p
4.766,5.555,8.582,n
0.475,4.946,8.636,p
5.196,3.196,0.684,n
2.970,3.837,6.577,p
3.114,7.498,6.330,n
0.848,5.255,7.438,n
3.281,0.850,6.644,p
9.832,0.279,6.270,n
2.894,3.051,2.502,p
0.131,6.025,1.942,p
7.014,1.825,4.498,n
8.865,6.801,6.296,n
3.854,3.888,4.978,n
7.861,2.188,1.719,n
7.508,7.405,3.879,n
2.549,4.517,0.416,n
8.905,8.797,6.714,n
4.498,0.974,9.562,p
1.692,0.745,8.426,p
7.517,7.803,1.692,n
7.730,0.627,0.964,n
1.400,4.855,2.689,p
1.502,2.141,4.697,p
5.347,0.529,5.281,p
6.006,0.304,7.834,p
8.430,0.797,5.425,p
4.188,1.473,5.691,p
5.212,5.821,3.855,n
5.057,1.046,7.522,p
4.745,6.711,2.286,n
3.939,5.815,8.470,n
5.271,0.431,5.704,p
7.239,3.046,7.331,n
2.868,0.899,3.186,p
9.803,3.317,0.656,n
5.548,1.129,7.877,p
0.910,2.936,8.600,p
1.868,0.444,0.199,p
9.224,1.469,7.911,p
0.734,1.845,4.408,p
4.166,0.295,6.025,p
9.135,8.112,5.411,n
0.573,4.516,8.398,p
2.910,3.266,4.096,p
6.682,2.050,6.616,p
0.007,2.890,2.895,p
4.644,5.234,3.810,n
1.306,1.747,1.720,p
1.856,6.442,6.721,n
9.422,8.902,2.241,n
0.429,4.119,5.953,p
4.914,0.929,1.690,p
5.512,1.121,5.391,p
0.901,1.735,2.189,p
5.536,0.983,0.185,p
3.892,2.929,6.547,p
6.255,7.977,1.197,n
9.193,8.540,1.117,n
9.895,2.378,2.671,n
9.122,1.518,8.078,n
3.594,2.847,4.279,p
0.269,3.769,9.777,p
4.697,1.178,5.041,p
7.913,8.328,5.625,n
7.528,8.118,6.371,p
1.468,1.501,1.735,p
2.230,3.565,2.659,p
3.628,3.651,0.301,n
2.894,5.027,3.523,n
1.174,4.456,4.743,p
9.383,3.241,3.169,n
6.159,7.516,4.252,n
2.407,3.230,0.155,n
0.639,4.326,5.087,p
4.453,1.140,4.418,p
6.104,9.225,5.463,n
5.979,8.969,9.359,n
0.721,1.069,3.702,p
2.356,2.823,7.495,p
4.748,9.165,9.265,n
1.321,1.165,3.314,p
0.719,6.065,5.469,p
8.390,9.572,3.419,n
9.823,3.602,6.081,n
1.926,0.866,5.920,p
7.923,3.811,4.796,n
3.207,7.237,4.650,n
7.560,0.071,1.043,n
8.665,5.963,8.994,n
5.971,3.949,2.768,n
1.073,7.512,1.519,n
5.495,1.286,4.033,p
1.805,0.400,4.982,p
6.838,8.775,0.474,p
2.897,6.019,3.115,n
3.838,2.817,3.886,p
0.069,5.618,0.372,p
0.245,7.588,8.310,n
3.520,3.105,0.401,p
4.802,8.560,2.382,n
9.500,6.550,9.681,n
3.694,0.458,3.396,p
0.476,5.283,2.765,p
5.128,0.266,6.993,p
5.462,8.068,0.159,n
5.648,8.843,6.046,n
0.949,3.136,5.879,p
6.221,0.216,9.559,p
1.313,8.625,4.005,n
9.150,7.153,4.250,n
1.517,3.436,8.020,p
1.897,1.915,2.964,p
1.326,5.160,6.592,p
3.017,5.203,0.299,n
4.041,2.527,1.039,p
0.785,6.170,5.450,p
8.553,1.235,6.316,p
3.229,4.501,7.266,n
1.792,1.535,5.542,p
4.305,2.117,1.526,p
0.784,3.203,7.068,p
4.406,4.705,9.039,n
8.762,2.709,2.684,n
8.929,6.777,7.283,n
1.784,4.683,4.813,p
1.923,4.340,2.032,p
4.758,1.773,2.522,p
9.128,3.325,5.172,n
8.310,1.964,0.725,n
1.906,8.347,1.187,n
3.688,1.850,9.532,n
1.068,2.350,1.756,p
2.762,0.609,1.768,p
4.120,6.247,5.949,n
2.455,5.474,4.200,n
8.936,2.366,4.977,n
6.932,5.851,3.902,n
1.658,6.341,9.744,n
9.863,5.276,5.361,n
0.740,2.836,8.963,p
7.782,5.636,4.921,n
2.622,1.209,5.990,p
0.353,2.572,9.108,p
9.555,2.739,9.546,p
0.650,0.170,4.612,p
4.209,9.899,1.645,n
4.921,6.242,1.184,n
4.222,7.350,2.725,n
0.047,3.704,6.073,p
2.543,4.457,3.802,p
7.651,2.499,2.438,n
1.499,1.250,5.848,p
1.123,1.894,5.564,p
4.374,9.347,8.252,n
6.607,0.264,1.702,p
4.025,8.883,8.136,n
0.533,6.871,1.984,n
8.391,1.278,3.891,n
1.357,2.532,7.368,p
5.799,0.105,7.045,p
0.810,6.760,2.653,n
0.223,6.615,8.877,p
0.792,9.949,6.101,n
4.532,7.585,7.127,n
7.177,3.484,7.700,n
5.322,0.165,7.645,p
7.860,9.878,2.495,n
8.131,0.459,6.426,n
3.923,0.786,6.180,p
5.381,4.486,2.170,n
2.633,1.007,7.567,p
0.813,1.401,0.687,p
1.309,1.792,4.535,p
0.024,0.602,3.253,p
0.837,5.822,3.004,n
1.395,3.403,2.252,p
5.157,8.469,6.947,n
0.915,5.808,6.886,p
5.886,2.321,0.720,n
9.123,4.735,2.470,n
5.284,3.132,7.857,n
7.429,2.618,6.039,n
5.239,4.204,2.776,n
4.752,6.614,2.524,n
2.093,1.869,1.801,p
5.743,5.974,5.253,n
0.131,2.381,0.319,n
3.883,1.489,8.700,p
0.854,0.180,7.073,n
5.590,2.547,1.428,n
5.750,1.111,3.946,p
2.829,3.685,2.584,p
0.201,3.002,3.965,p
3.941,0.383,8.030,p
0.349,2.303,0.564,p
3.550,0.216,7.758,p
2.107,4.959,7.320,n
0.059,3.167,9.372,p
3.045,3.826,3.455,p
8.718,9.846,6.695,n
6.824,3.419,9.015,p
5.630,5.972,0.660,n
3.361,2.583,5.038,p
6.047,4.559,5.489,p
0.930,1.160,8.997,p
1.739,2.012,4.925,p
1.322,4.259,4.096,p
0.333,6.652,2.223,p
5.447,7.898,8.875,n
1.306,1.176,4.200,p
2.258,9.613,7.464,n
2.358,4.289,9.762,p
4.875,0.766,7.969,n
4.730,7.962,5.269,n
1.109,3.682,2.228,n
3.331,1.229,0.049,n
8.418,1.010,2.311,n
7.680,7.942,3.054,n
0.066,6.146,3.657,p
2.573,6.136,8.941,n
5.068,9.484,8.511,n
0.944,1.782,3.028,p
2.901,3.098,0.936,p
0.633,6.329,4.908,p
6.671,9.741,2.065,n
2.198,1.798,0.094,n
4.669,9.472,0.458,n
8.911,8.576,3.936,n
0.023,3.516,1.611,p
7.715,0.482,4.135,n
3.211,2.961,6.866,p
0.707,1.419,4.953,p
8.482,0.197,7.404,p
1.312,2.318,6.287,p
8.450,4.942,6.517,n
0.883,3.264,2.803,p
1.825,3.547,5.337,p
6.683,8.202,1.956,n
4.014,5.075,2.053,n
3.580,4.358,7.598,n
0.346,1.710,6.071,n
2.913,6.170,0.252,n
2.728,2.040,6.296,p
4.898,0.296,7.636,p
7.841,1.393,5.594,n
3.813,2.810,7.492,p
4.743,4.351,5.800,n
5.160,2.557,2.025,n
8.108,9.834,0.085,n
4.641,5.634,1.694,n
8.567,4.437,9.941,n
2.354,3.289,8.235,p
2.030,3.957,5.229,p
1.392,3.417,5.654,p
6.291,9.333,7.630,n
1.764,4.425,8.376,p
2.383,0.878,2.515,p
6.624,0.924,4.704,n
6.688,0.291,6.913,p
1.558,9.495,7.835,n
2.505,4.061,1.628,p
1.766,9.386,6.937,n
8.347,0.633,6.311,n
2.716,4.165,9.964,p
5.766,7.629,1.185,n
6.761,7.667,9.205,n
1.734,4.767,7.659,p
8.091,6.075,4.831,n
9.875,9.887,2.210,n
3.423,2.986,0.786,p
1.537,4.899,7.797,p
5.224,6.031,8.314,n
2.353,9.255,3.172,n
6.802,4.125,1.069,n
5.184,0.651,0.563,p
0.036,3.127,7.271,p
1.506,4.629,4.607,p
1.859,6.189,3.676,n
1.308,2.169,2.796,p
2.137,2.152,7.156,p
4.721,6.517,8.769,n
0.017,5.503,9.900,p
4.783,9.884,0.300,n
5.560,9.769,9.636,p
2.340,1.976,0.550,p
5.087,8.759,7.072,n
3.549,1.053,0.758,p
4.366,4.294,9.310,n
3.503,4.271,5.328,n
6.505,5.243,0.687,n
2.540,0.137,7.443,p
0.102,0.842,6.720,p
0.218,1.412,9.785,p
7.202,3.350,4.985,n
1.301,7.913,9.964,n
2.887,1.035,8.470,p
5.022,6.865,4.480,n
2.634,0.438,5.015,p
8.028,4.926,2.261,p
5.823,0.547,5.220,p
4.953,7.035,9.282,n
1.594,3.163,7.025,p
0.746,0.839,8.492,p
1.643,8.281,5.114,n
3.985,4.910,1.008,n
8.608,4.046,1.717,n
9.166,0.999,4.238,n
0.465,0.810,4.570,p
7.864,5.401,2.886,n
3.781,3.125,8.990,p
1.465,7.233,5.930,n
5.604,7.726,3.256,n
3.145,6.685,2.614,n
3.811,0.786,6.573,p
1.211,3.299,9.591,p
1.248,1.935,8.132,p
9.358,8.232,5.419,n
6.498,0.423,0.179,p
9.765,8.152,6.617,n
2.447,2.812,4.442,p
2.469,0.569,6.096,p
4.410,9.716,0.990,n
2.861,8.410,2.335,n
0.003,2.278,1.949,p
6.070,5.394,0.252,n
1.840,2.684,5.090,p
1.604,2.846,8.339,p
1.261,9.013,3.611,n
0.891,0.570,4.623,p
0.908,5.474,8.087,p
3.496,6.344,2.940,n
5.601,2.822,2.419,n
7.547,3.250,9.356,n
0.326,5.641,7.846,n
8.347,6.125,0.534,n
1.025,4.505,3.474,p
3.606,9.752,7.425,n
4.655,6.638,1.575,n
2.176,0.702,1.557,p
0.356,6.109,4.708,p
8.337,1.370,1.004,n
2.506,1.353,6.558,p
5.886,0.528,0.959,p
2.299,3.988,5.908,p
1.323,5.074,6.735,p
3.310,2.924,2.991,p
3.116,9.187,7.767,n
3.280,0.597,5.147,p
2.500,2.843,8.549,p
4.399,0.178,9.755,p
8.585,4.193,0.659,n
9.880,3.072,4.897,n
0.460,5.914,5.033,p
5.969,9.398,9.787,n
0.610,5.585,7.280,p
3.067,3.840,8.669,p
2.742,8.799,7.642,n
3.214,6.926,4.566,n
4.409,2.240,3.331,p
9.291,2.483,3.625,n
7.719,5.296,6.745,n
0.514,2.509,5.559,p
4.125,1.840,0.393,p
1.746,1.154,7.507,p
2.556,7.295,9.747,n
1.218,7.706,7.318,n
7.714,5.772,7.575,n
2.484,8.948,0.829,n
6.708,8.527,6.926,n
5.121,0.656,6.383,p
2.080,6.282,8.881,n
7.322,9.385,9.429,n
0.812,1.131,4.553,p
0.401,2.801,2.500,p
2.688,0.459,0.170,p
4.178,2.231,6.107,p
9.032,8.856,0.933,p
1.068,9.122,0.319,n
5.986,0.460,5.247,n
2.946,0.736,5.004,p
3.354,9.019,4.801,n
7.986,9.965,8.281,n
6.871,1.996,9.749,n
0.492,0.398,1.922,n
6.777,2.574,8.709,n
0.968,5.239,5.209,p
5.072,9.588,2.497,n
2.588,0.238,9.644,p
0.584,5.071,4.366,p
5.247,0.811,3.028,p
4.973,1.115,0.565,p
4.778,0.652,2.568,p
5.032,4.830,2.595,n
4.863,9.048,0.077,n
1.183,9.451,0.836,n
6.970,6.996,5.277,n
9.513,7.405,6.598,n
2.707,1.460,2.997,p
6.540,0.132,7.545,p
3.460,5.518,3.676,n
2.287,1.409,2.008,n
2.363,6.631,3.867,n
0.819,5.717,3.823,n
4.382,2.124,2.444,p
6.351,8.510,3.790,n
1.411,2.763,8.746,p
5.580,3.650,9.179,n
2.163,4.702,0.551,p
2.166,1.716,9.235,p
4.968,7.983,3.904,n
1.921,0.662,1.180,p
3.266,2.971,8.796,p
1.954,3.673,6.329,p
2.283,4.668,8.035,p
6.527,7.176,0.290,n
0.184,1.735,5.358,p
1.348,7.886,5.655,n
5.488,8.873,1.332,n
5.163,4.968,5.953,n
3.058,1.067,6.517,p
5.522,6.131,8.605,n
0.996,7.782,4.008,n
1.240,0.247,5.197,p
2.102,3.114,1.905,p
2.412,0.948,7.141,p
5.233,0.144,7.662,p
6.357,9.206,9.150,n
5.172,0.270,3.223,p
1.008,3.258,5.886,n
5.964,0.392,4.389,p
2.425,0.512,9.330,p
4.240,9.591,9.204,p
1.713,2.151,7.287,n
9.333,4.175,8.141,n
7.468,3.489,0.386,n
0.045,0.125,6.575,p
5.534,4.945,6.319,n
0.395,4.811,5.416,p
9.508,1.423,5.296,n
4.128,8.119,3.279,n
1.439,4.322,5.230,p
4.055,1.107,5.546,p
0.762,4.111,7.653,p
5.268,1.738,1.803,n
0.812,0.512,1.210,p
1.222,1.735,8.695,p
0.670,7.948,4.346,n
6.411,5.566,3.738,n
7.057,9.647,3.412,n
6.375,1.898,0.220,p
3.223,9.144,4.068,n
3.548,1.082,8.139,p
8.837,2.167,4.199,n
8.005,3.591,9.838,n
1.216,4.321,1.912,p
2.708,3.896,9.017,p
3.042,2.018,2.589,p
1.478,9.888,1.003,n
7.507,1.728,2.492,n
8.783,4.778,1.498,n
2.540,3.660,0.026,p
5.597,7.523,6.867,p
4.500,6.467,2.045,n
2.486,9.328,0.227,n
5.752,6.987,5.837,n
2.161,3.878,0.335,p
1.134,2.273,0.477,p
3.932,1.801,6.610,p
5.919,0.874,8.928,p
7.246,2.123,1.112,n
1.056,8.066,8.662,n
0.342,2.459,0.316,p
7.505,7.240,7.437,p
6.932,2.525,3.017,n
9.534,8.567,3.930,n
5.479,0.583,5.190,n
2.965,2.077,8.607,p
1.094,4.926,6.704,p
1.461,1.523,5.818,p
6.321,4.318,7.899,n
3.214,0.363,1.694,p
1.918,4.187,6.715,p
7.390,2.418,9.612,n
4.948,4.439,5.795,n
6.864,4.463,5.476,n
3.970,1.694,8.376,p
0.323,3.025,2.751,p
2.034,9.305,1.359,n
7.662,4.411,9.725,n
0.560,4.050,4.515,p
1.509,3.890,7.372,p
9.114,4.852,6.876,n
1.561,1.922,3.412,p
2.218,2.044,7.703,p
3.431,0.388,4.805,p
0.157,0.494,9.950,p
0.995,3.685,2.372,p
0.482,2.203,0.066,p
5.225,3.848,2.061,n
1.025,0.463,2.338,p
1.045,4.859,0.898,p
9.955,1.133,4.250,n
3.151,5.356,0.686,n
6.293,9.104,6.288,n
5.793,1.055,3.967,p
2.856,1.114,9.010,p
4.669,0.617,6.441,p
3.880,1.997,1.299,n
3.359,6.489,0.348,n
1.129,3.076,6.932,p
1.132,5.087,4.700,p
4.139,2.116,2.857,p
1.555,6.017,8.868,n
3.791,5.317,6.934,n
2.350,2.366,4.231,p
4.328,2.605,0.631,n
4.729,0.056,5.727,p
1.269,3.353,9.844,p
3.613,3.057,3.103,p
4.400,1.492,4.291,p
8.042,4.356,4.905,n
2.147,2.601,6.507,p
9.866,2.524,5.240,n
9.694,9.488,6.721,n
4.168,1.252,8.065,p
4.844,5.238,6.134,n
3.551,3.283,9.952,p
1.866,0.827,2.581,p
7.215,6.284,3.603,p
1.174,2.473,1.314,p
1.272,0.704,0.295,p
7.673,3.965,6.997,n
1.951,0.012,9.245,p
0.647,0.993,8.121,p
3.976,4.869,7.618,n
1.687,9.026,0.423,n
3.810,1.172,7.667,p
9.011,6.908,3.674,n
6.399,0.018,4.152,p
1.388,1.144,5.651,p
1.024,3.589,8.223,p
4.576,9.834,4.810,n
6.322,0.479,6.771,p
2.045,3.306,7.681,p
3.934,7.233,9.067,n
1.613,0.019,8.319,p
1.855,3.470,9.213,n
6.443,1.110,4.177,n
7.260,8.514,9.263,n
2.840,9.404,4.629,n
9.622,5.870,0.852,n
2.175,3.223,9.951,p
3.820,1.944,2.727,p
3.609,3.069,2.443,p
1.064,9.572,2.987,n
2.109,3.838,8.625,p
6.831,4.301,3.249,n
2.165,2.934,4.927,p
2.046,7.297,1.133,n
0.890,5.495,6.624,p
2.424,0.219,7.341,p
0.700,0.198,8.724,n
3.286,9.280,9.360,n
2.689,1.892,7.296,p
0.723,4.061,2.870,p
1.521,7.857,7.742,n
8.037,1.777,2.205,n
5.266,9.725,2.410,n
4.563,0.801,0.916,n
1.306,0.353,0.425,p
4.906,2.837,9.883,n
4.428,7.330,0.322,n
8.668,2.923,9.907,n
0.262,4.446,9.588,p
1.256,1.203,0.054,p
4.217,0.376,1.314,n
1.681,2.182,6.627,p
3.136,8.663,3.535,n
2.884,2.536,2.781,p
7.201,6.412,0.549,p
1.744,1.764,9.620,p
3.950,3.302,8.930,n
2.367,0.074,4.493,p
4.461,9.675,4.092,n
5.825,1.103,4.898,p
3.157,8.741,4.464,p
1.047,1.314,2.940,n
9.776,6.150,9.855,n
0.036,3.552,0.370,p
7.123,7.761,8.363,n
7.525,2.745,4.799,n
5.276,4.666,1.247,n
5.833,3.237,3.032,n
5.624,4.027,4.750,n
2.644,3.635,1.201,p
8.535,9.189,2.982,n
5.632,5.050,2.856,n
2.174,5.919,3.159,n
2.169,7.068,2.625,n
3.445,1.314,3.384,p
5.386,0.969,1.392,p
7.560,1.918,2.572,n
4.270,2.754,7.948,p
1.353,4.198,5.285,p
1.672,1.292,2.200,p
0.484,5.824,9.941,p
4.593,4.831,1.083,n
3.703,2.678,7.163,p
6.302,8.970,4.246,n
2.979,2.606,5.598,p
3.802,0.309,5.182,p
7.589,5.930,7.117,n
