@relation SEA
@attribute x real
@attribute y real
@attribute z real
@attribute class {n,p}

@data
3.686,3.065,3.290,p
3.331,9.786,7.494,n
7.794,9.740,8.762,n
2.459,1.216,4.520,p
0.743,5.778,1.892,p
0.962,1.388,1.269,n
3.498,9.056,0.211,n
4.440,0.820,7.819,p
1.731,8.106,0.655,n
3.138,4.865,1.172,n
7.240,4.016,3.301,n
0.255,2.027,1.555,p
1.032,0.839,2.933,p
1.711,7.795,7.298,n
5.111,4.702,8.084,n
6.233,0.931,8.917,n
0.390,4.810,1.270,p
4.125,2.344,7.030,p
4.478,1.615,7.654,p
3.621,3.794,9.741,n
7.040,8.976,7.733,n
6.427,5.899,7.470,n
9.045,2.122,5.443,n
3.532,2.506,4.109,p
9.554,3.753,7.468,n
1.189,4.523,3.803,p
6.996,0.567,8.809,n
1.086,5.909,1.454,p
0.930,4.099,5.391,p
5.431,0.006,3.801,p
9.516,3.597,6.018,n
3.970,2.006,2.602,p
0.146,0.055,5.063,p
0.559,2.186,0.985,p
3.672,1.246,3.658,p
3.313,0.433,1.601,p
1.656,3.270,7.485,n
1.298,3.035,4.224,p
2.493,9.049,8.418,n
2.241,0.463,9.333,p
0.434,8.403,8.092,n
3.913,2.227,1.764,p
7.433,9.709,0.374,n
5.918,4.122,8.991,n
7.314,4.510,7.260,n
9.337,0.950,6.354,n
8.100,5.057,5.757,n
6.366,6.577,7.710,n
3.781,5.649,3.283,n
1.918,3.631,4.315,p
0.517,3.634,6.927,p
8.091,6.642,5.234,n
2.442,1.361,7.489,p
2.025,4.298,6.520,p
4.822,1.032,1.710,n
4.683,0.625,5.787,p
0.908,9.305,0.640,n
3.064,2.706,6.208,p
0.874,2.063,8.140,p
6.332,8.315,5.246,n
5.627,6.945,9.522,n
0.777,0.960,1.588,p
1.640,5.327,4.980,p
0.224,2.659,1.606,p
6.214,9.439,8.915,n
9.676,0.443,4.164,n
7.405,4.303,4.755,n
8.753,6.004,6.792,n
5.999,3.523,5.366,n
8.209,3.105,7.005,n
1.555,0.914,8.513,p
2.817,2.235,4.009,p
1.226,7.069,2.989,n
2.189,8.277,5.699,n
5.957,8.005,0.542,p
2.088,2.801,6.587,n
1.713,8.762,1.754,p
2.293,2.087,1.053,p
2.513,1.443,7.933,p
5.742,0.745,6.899,p
7.207,3.047,5.254,n
0.285,5.377,4.481,p
0.255,2.924,9.462,n
9.065,9.139,8.197,n
3.796,6.544,5.176,n
1.284,4.043,8.411,p
0.869,4.700,6.279,p
5.505,6.620,6.476,p
9.856,0.760,3.471,n
0.504,5.613,4.052,p
6.324,0.233,2.999,p
1.758,2.314,1.543,p
6.678,7.147,6.820,n
9.678,9.889,2.861,n
4.264,7.537,5.940,n
0.403,4.683,6.135,n
4.070,0.524,9.105,p
0.359,0.200,2.887,p
9.436,3.524,7.301,n
9.374,0.092,8.397,n
0.981,3.177,4.141,p
0.518,0.049,1.559,p
9.149,4.285,5.338,n
3.062,0.826,8.440,p
0.332,5.984,8.121,p
4.798,1.623,9.252,p
0.640,9.932,4.772,n
9.605,2.622,5.010,n
2.390,7.371,8.610,n
7.290,8.494,9.305,n
0.728,6.161,7.993,p
6.196,7.496,9.292,n
3.334,1.539,2.591,p
2.379,2.039,4.763,n
4.824,8.581,8.529,n
1.038,7.436,6.282,n
3.810,2.713,8.258,p
4.986,1.831,0.805,p
9.701,2.325,0.273,n
1.317,4.022,9.174,p
6.805,8.636,5.404,n
2.802,2.821,3.594,p
0.942,6.288,0.726,n
1.171,2.353,1.941,p
1.691,1.167,5.559,p
6.645,1.317,3.235,n
0.832,8.065,5.813,n
1.145,2.635,3.858,p
0.903,4.008,6.137,p
2.352,1.484,4.972,p
1.567,6.092,8.544,n
9.450,5.184,7.562,n
1.010,9.942,3.909,n
4.561,2.009,8.977,p
0.186,6.602,2.932,p
2.492,0.264,9.879,p
3.335,9.786,5.383,p
4.456,8.481,8.434,n
1.077,1.658,4.778,p
2.070,1.182,9.193,p
1.528,3.714,2.894,p
4.666,3.469,6.303,p
7.195,9.490,9.235,n
5.984,2.770,2.691,p
3.623,2.485,1.407,p
7.320,5.230,6.115,n
9.119,0.372,5.089,n
3.729,2.465,4.940,p
5.161,9.517,9.750,n
6.755,8.631,0.684,n
1.611,8.297,9.232,p
2.922,4.588,6.847,n
3.758,0.557,0.714,p
0.585,3.647,7.277,p
5.900,6.381,6.827,p
1.437,1.171,5.507,n
4.381,4.873,1.082,n
2.881,9.941,4.404,n
1.006,1.408,8.634,p
2.282,4.034,9.565,p
1.851,4.792,6.915,p
5.138,7.817,5.498,n
9.958,4.211,4.384,n
1.046,7.361,4.998,n
4.741,1.875,4.432,p
6.668,4.285,6.142,n
7.775,1.968,6.506,n
5.576,0.574,6.234,p
3.023,0.215,9.492,p
8.605,0.156,6.797,p
1.575,1.623,1.071,p
8.752,5.557,0.066,n
4.673,1.589,6.849,p
8.469,8.941,1.048,n
4.248,5.601,1.497,n
4.172,1.826,6.312,p
0.580,1.395,3.363,n
4.089,7.918,4.802,n
1.895,0.833,2.441,p
1.445,3.672,9.626,p
9.402,5.658,8.121,n
2.160,6.772,8.934,n
1.086,2.565,9.392,p
1.311,3.026,7.072,p
6.044,0.234,7.282,p
1.496,6.388,5.903,n
6.660,5.093,9.877,n
8.054,4.823,0.972,n
6.774,1.456,6.317,n
4.670,1.566,5.035,p
1.846,6.518,4.301,n
9.289,3.025,5.223,n
2.450,9.159,4.593,n
9.978,2.887,8.410,n
6.012,2.077,4.882,n
6.969,9.824,6.787,p
5.991,0.291,0.000,p
4.722,1.234,1.606,p
8.861,1.642,2.671,n
5.573,1.035,2.316,p
7.131,8.301,8.107,n
0.907,4.074,8.464,p
2.873,8.041,8.113,n
5.571,0.063,1.534,p
5.208,2.375,8.162,n
6.314,7.703,9.596,n
8.133,5.536,2.020,n
4.148,1.827,3.251,p
0.409,1.548,7.208,p
3.784,2.370,1.248,p
0.664,4.470,7.495,p
5.457,0.586,4.141,p
0.705,1.424,0.373,p
0.655,0.041,0.547,p
7.934,0.851,7.369,n
3.088,2.858,2.919,p
4.087,0.265,0.021,p
0.754,5.524,7.772,p
1.178,1.426,7.925,p
8.510,9.006,4.547,n
8.106,0.172,3.215,n
7.027,8.949,8.891,n
7.936,7.168,1.227,n
2.086,0.827,5.037,p
8.475,7.995,0.551,p
0.967,4.475,7.771,p
0.060,1.889,3.378,p
1.206,0.760,8.432,n
3.706,1.509,8.156,p
2.566,7.807,8.753,n
6.469,2.607,4.128,n
7.489,4.945,0.887,n
2.210,4.459,4.622,p
2.976,8.633,7.325,n
1.348,7.230,3.394,n
7.568,0.612,3.078,n
5.432,8.735,8.936,n
3.552,3.081,5.331,p
7.859,7.631,9.999,n
0.776,5.428,6.306,p
5.258,3.879,1.962,n
0.084,7.976,6.388,n
5.231,5.998,4.339,n
5.920,0.489,3.349,p
0.644,0.171,6.206,p
2.374,1.912,5.347,p
6.063,3.093,5.096,n
6.935,9.139,2.217,p
8.588,2.290,4.361,n
3.756,0.890,7.582,p
1.697,0.729,4.891,p
5.268,6.393,7.999,n
3.337,2.146,1.698,p
4.233,8.681,2.388,p
5.030,8.633,3.312,n
2.246,4.072,9.158,n
2.005,4.144,5.273,p
3.056,4.998,4.427,n
0.682,4.773,8.375,p
4.317,5.899,7.710,n
6.727,6.723,7.185,n
5.947,4.640,3.776,n
0.496,0.236,8.861,n
9.476,5.986,9.404,n
4.417,0.936,7.340,p
9.541,2.807,0.107,n
7.148,7.087,8.847,p
4.507,6.019,2.627,n
4.587,2.344,3.895,p
3.937,9.122,2.718,n
0.053,4.295,7.780,p
5.088,1.118,8.576,p
0.659,9.643,1.775,n
1.237,0.099,0.078,p
6.265,0.657,0.661,p
0.360,3.818,7.423,p
0.138,1.722,0.380,p
6.648,6.686,0.157,n
7.354,8.134,3.892,n
2.813,7.495,9.186,n
6.112,6.590,8.843,p
4.687,0.740,7.748,p
8.714,7.983,0.297,n
4.119,1.966,0.170,p
1.275,4.265,2.823,p
4.693,3.773,6.183,p
1.139,2.361,0.402,p
9.233,8.310,5.810,n
7.159,2.860,2.966,n
3.372,6.408,9.228,n
5.173,1.584,3.019,p
0.127,1.209,6.740,p
0.654,0.181,1.269,p
1.092,5.386,8.541,p
3.868,2.748,9.963,p
4.067,9.219,5.023,n
5.595,0.861,9.861,p
1.729,4.564,6.514,p
1.786,2.323,9.462,p
7.705,2.333,0.059,n
8.427,6.441,6.990,n
8.928,1.791,7.224,n
6.683,5.031,4.107,n
3.251,0.386,3.706,p
2.727,1.777,4.319,p
1.609,5.868,9.105,n
8.291,1.590,6.386,n
4.657,2.140,3.723,p
7.070,6.075,3.239,n
3.695,1.190,1.111,p
0.119,6.331,7.660,p
5.381,2.728,4.986,p
6.567,9.137,1.423,p
6.180,0.124,2.500,p
7.303,5.599,3.375,n
6.111,1.335,9.903,n
0.405,0.734,0.027,p
0.024,9.561,4.238,p
1.397,6.391,4.516,n
0.119,1.385,1.937,p
9.747,0.872,5.372,n
3.038,7.482,3.153,n
1.806,9.738,2.416,n
0.696,0.330,2.404,p
7.497,2.102,8.706,n
1.356,5.430,9.467,p
5.279,1.451,9.447,p
1.374,2.382,7.027,p
0.496,1.824,9.108,p
9.608,9.772,7.105,n
4.680,1.929,3.790,p
0.429,2.709,7.136,p
5.945,4.887,2.314,n
1.547,7.010,9.229,n
3.190,2.512,7.143,p
4.020,7.157,7.445,n
0.256,2.124,9.423,p
2.601,4.680,2.776,n
9.299,1.616,1.315,n
2.573,4.334,8.044,n
0.859,6.786,5.662,n
7.300,5.691,7.964,p
2.575,1.881,9.813,p
7.730,9.777,2.458,n
3.112,6.027,4.551,p
4.067,0.967,0.454,p
6.456,5.491,0.843,n
8.337,5.016,2.891,p
0.666,1.745,1.738,p
3.860,2.659,6.955,p
3.745,2.247,0.386,p
2.127,5.925,5.224,n
4.381,5.504,6.212,n
0.138,4.116,2.589,p
3.342,2.609,2.595,p
0.668,0.607,3.109,p
4.889,7.340,9.385,n
0.192,0.579,8.364,p
7.177,1.773,4.302,n
0.586,1.951,2.126,p
6.126,0.294,1.508,p
9.492,3.312,3.083,n
0.500,3.750,3.007,p
2.383,1.043,6.734,p
2.129,1.058,2.415,p
0.338,7.236,5.965,n
3.938,9.318,9.114,n
3.294,3.929,9.122,p
7.273,7.800,8.614,n
0.284,3.277,2.559,p
2.641,1.230,7.742,p
2.523,4.682,2.503,n
1.806,3.160,7.175,p
2.227,3.560,3.240,p
7.273,4.657,6.148,n
0.469,2.637,7.831,p
2.730,4.128,3.543,p
5.936,2.076,5.323,n
1.771,5.134,6.667,p
1.931,6.513,0.061,n
2.369,0.625,9.754,p
2.576,0.681,2.303,p
2.092,8.509,1.416,n
7.619,5.895,2.913,p
1.401,0.150,7.330,p
5.078,7.731,8.536,n
2.698,2.254,5.494,p
0.117,3.656,6.261,p
3.153,0.116,6.043,p
2.696,0.773,8.956,p
8.768,4.312,1.107,n
2.107,4.711,4.284,p
1.778,6.065,9.035,n
8.185,5.432,5.972,n
1.166,4.587,6.951,p
0.790,9.303,0.921,n
1.312,3.195,1.810,p
6.193,9.522,6.612,n
2.898,9.669,4.773,n
8.141,1.086,0.976,n
1.985,4.118,8.134,p
9.032,1.687,3.532,p
3.415,1.466,7.862,p
6.056,5.607,8.674,n
3.320,3.196,3.634,p
3.144,1.281,9.650,p
4.315,3.859,1.064,n
2.391,0.706,5.999,p
6.024,3.947,0.462,n
6.297,9.303,5.381,n
6.841,2.836,9.243,n
0.239,4.439,1.447,p
2.908,7.684,0.680,n
1.286,4.889,5.377,p
9.463,7.430,9.929,n
2.165,9.775,1.142,n
7.625,5.387,6.574,n
7.647,9.563,2.425,n
2.704,8.499,7.489,n
1.188,9.900,4.107,n
0.486,2.260,1.418,p
0.270,2.095,3.949,p
2.991,1.134,3.601,p
5.923,4.872,3.612,n
3.055,3.161,6.198,p
2.506,6.964,9.463,p
1.277,0.485,9.420,p
0.572,4.264,7.511,p
3.664,1.565,7.719,p
0.274,0.039,0.251,p
1.244,2.632,7.598,p
9.448,1.794,8.881,n
0.288,6.128,7.448,p
0.218,2.424,3.910,p
3.897,0.988,6.985,p
0.525,6.746,0.123,n
5.279,0.681,0.103,p
4.458,1.387,7.668,p
6.654,7.334,1.040,n
9.384,2.078,8.771,n
0.625,5.009,3.949,p
2.309,8.247,3.520,n
0.237,9.290,1.946,n
0.396,7.378,4.193,n
0.150,3.350,7.491,n
1.108,5.291,8.528,p
3.771,0.694,6.669,p
0.143,0.443,6.220,p
2.458,0.175,0.001,p
2.947,4.742,7.454,n
6.588,0.260,1.177,p
0.117,4.294,5.636,p
2.237,4.662,2.271,p
3.011,0.525,3.835,p
0.245,7.692,3.199,n
8.269,6.381,1.756,n
0.773,2.967,4.364,p
8.012,6.264,4.740,n
6.554,9.331,0.863,p
1.325,1.904,1.023,p
6.820,0.047,1.566,p
1.247,2.403,4.023,n
4.166,3.260,0.870,n
4.784,0.501,0.014,p
7.130,7.869,3.789,p
0.487,1.039,1.217,p
2.522,0.878,7.406,p
9.607,9.783,0.552,n
9.136,1.194,3.296,n
2.386,3.985,2.043,p
8.900,8.180,4.529,n
1.624,6.649,8.627,n
2.980,2.632,6.410,p
5.606,0.617,6.173,p
2.911,8.720,1.432,n
8.317,7.703,5.401,n
2.815,2.768,3.846,p
2.347,1.486,3.899,p
9.524,6.749,9.139,n
8.592,7.320,9.278,n
5.549,0.701,3.014,p
3.552,6.124,7.620,n
2.414,2.714,9.973,p
1.972,8.929,8.738,n
3.812,4.081,2.530,n
6.800,9.809,9.695,n
9.443,3.383,5.107,n
2.136,3.801,8.811,p
9.529,7.894,0.047,n
1.778,5.079,6.471,p
2.819,7.184,3.537,n
2.855,5.630,7.631,n
8.854,3.798,4.068,n
3.197,4.015,4.850,n
8.844,1.959,6.957,n
1.785,1.774,3.560,p
7.633,2.473,8.669,n
9.153,7.902,7.679,n
7.062,5.662,7.317,n
7.992,0.210,4.994,n
7.035,5.200,1.744,n
1.284,3.459,1.200,p
4.274,2.392,9.473,p
1.021,1.524,8.724,p
0.030,5.484,3.836,p
1.774,1.312,0.568,p
2.947,9.013,7.339,n
8.156,3.336,8.185,n
4.590,3.917,8.710,n
6.447,3.850,5.484,n
0.670,2.952,5.776,n
7.520,5.995,7.436,p
1.534,3.590,2.307,p
1.080,9.231,1.865,n
2.359,2.056,8.613,p
8.192,5.812,6.651,n
2.709,0.377,8.891,p
0.884,0.450,7.222,p
9.447,3.208,9.027,n
7.589,7.000,8.019,p
3.377,3.000,8.328,p
4.191,1.679,2.913,p
5.076,7.783,8.905,n
1.745,9.213,0.529,n
6.616,2.971,5.423,n
2.766,9.683,7.934,n
2.636,3.544,3.422,p
4.610,1.990,9.896,p
5.072,8.110,9.586,n
2.960,9.061,4.933,n
2.722,0.171,8.054,p
2.817,9.151,9.277,n
1.569,2.837,2.665,p
2.805,4.050,9.470,p
3.938,1.626,2.006,p
6.022,5.369,7.425,n
1.916,9.431,1.417,p
3.111,5.606,1.622,n
0.380,3.511,6.301,p
2.118,9.493,1.729,n
5.532,8.792,4.247,n
0.238,0.406,1.964,p
0.792,3.291,4.566,p
4.609,0.559,6.242,n
6.242,1.664,4.384,n
5.561,4.443,6.466,n
7.202,8.742,3.793,n
7.203,0.299,2.376,n
9.201,8.554,2.612,n
7.419,6.253,6.321,n
6.022,1.363,8.610,n
0.342,1.776,7.334,p
5.244,7.028,1.013,n
6.728,0.069,0.643,n
9.196,2.438,9.692,n
5.999,5.587,6.225,n
6.491,7.357,3.224,n
8.179,9.166,4.638,n
1.834,2.523,5.183,p
6.987,1.597,4.361,n
2.522,3.124,1.686,p
6.382,4.683,1.496,n
3.695,1.595,9.099,p
2.379,1.744,8.094,p
0.806,5.954,0.237,p
0.852,5.374,1.183,p
0.005,6.771,5.332,p
9.014,8.034,4.796,n
3.805,5.156,8.577,n
0.044,3.380,5.889,p
4.743,0.903,3.385,p
3.430,2.698,4.214,p
3.754,8.455,3.933,n
7.229,3.045,5.134,n
4.604,0.467,2.410,p
2.310,3.220,0.467,p
3.754,0.470,6.585,p
3.673,0.689,9.274,p
3.174,6.448,8.946,n
3.196,8.126,6.648,n
8.302,4.412,5.903,n
9.709,9.808,7.924,n
3.840,0.057,7.512,n
3.415,4.251,8.038,n
6.611,8.424,5.460,p
2.000,7.162,9.132,n
0.400,4.307,2.363,p
3.488,8.611,1.091,n
6.498,7.346,2.853,n
2.171,7.116,7.311,n
1.875,4.234,5.667,p
4.568,3.693,1.630,n
7.287,3.776,8.639,n
6.586,2.621,9.109,n
4.986,0.892,8.949,p
1.569,0.201,5.544,p
3.734,2.521,2.137,p
0.432,4.031,1.556,p
9.615,8.599,2.726,n
1.836,2.718,5.154,p
0.236,5.078,6.957,p
5.298,3.054,8.420,n
0.178,0.995,7.828,p
6.292,3.403,8.266,n
6.356,4.160,9.894,n
4.215,0.727,9.450,p
1.272,1.347,1.512,p
2.251,0.862,9.631,p
2.313,1.412,5.948,p
2.614,5.391,7.775,n
5.625,2.196,7.099,n
3.572,8.299,2.826,n
0.190,5.910,2.850,p
0.187,2.192,2.428,p
1.366,9.053,4.705,n
4.745,9.227,2.287,n
3.178,1.390,8.983,p
5.443,8.442,0.078,n
1.690,5.869,6.585,n
3.064,8.180,3.721,n
4.654,4.944,2.893,n
6.465,1.352,9.428,n
8.494,1.094,8.477,n
3.251,2.116,1.238,p
8.779,2.913,0.594,n
6.204,7.070,7.703,n
2.682,4.709,3.660,n
0.622,1.273,3.592,p
0.762,2.521,4.824,p
6.893,7.859,5.605,n
7.680,1.711,4.766,n
7.647,5.602,8.139,n
2.239,4.922,8.777,n
0.329,3.886,2.869,n
0.131,4.184,4.109,p
4.432,6.543,3.425,n
2.285,2.011,7.311,p
7.715,0.148,9.287,n
3.295,0.545,9.706,p
9.557,5.517,1.546,n
7.126,8.820,1.617,p
1.393,4.055,7.990,p
5.440,3.809,6.317,n
5.832,2.981,1.953,n
2.206,0.043,8.049,p
7.289,4.704,5.870,n
1.807,3.960,7.660,p
4.020,2.116,1.598,p
8.041,2.610,3.892,n
9.877,9.362,8.224,n
5.769,3.427,7.575,p
8.323,1.716,0.157,n
3.007,2.602,8.683,p
3.477,3.501,3.034,p
5.178,1.609,6.033,p
3.250,6.480,8.765,n
0.486,3.603,8.980,p
3.450,0.585,4.357,p
0.396,5.516,9.783,p
5.913,6.703,5.254,n
2.898,2.487,2.499,p
0.777,8.862,1.446,n
0.615,4.742,8.413,p
0.268,4.337,3.134,p
2.704,0.152,1.945,n
0.525,1.702,1.058,p
3.238,0.610,2.237,p
4.909,7.919,0.895,n
5.065,1.179,1.594,p
7.847,4.651,5.965,n
3.631,1.926,3.460,p
0.862,0.059,5.662,p
2.790,2.286,3.152,p
3.122,0.838,0.334,p
5.490,4.460,7.060,n
8.904,2.701,3.836,n
1.633,3.541,4.077,p
2.018,0.187,0.685,p
6.638,6.004,8.414,n
0.187,5.636,5.066,p
7.990,9.794,3.779,n
1.965,0.424,5.241,p
5.483,9.144,9.976,n
6.118,0.301,1.730,p
6.320,1.580,8.700,n
7.835,4.432,5.593,n
7.710,2.383,4.601,n
6.245,5.067,6.757,n
4.672,8.885,9.199,n
5.827,3.831,1.343,n
7.895,1.763,8.774,n
4.028,2.448,1.177,n
0.924,9.062,3.962,n
9.320,8.892,1.753,p
0.194,0.463,8.013,p
4.168,2.578,2.023,p
8.499,3.997,8.892,n
9.477,6.919,7.047,n
4.913,3.146,9.032,n
6.391,6.711,1.576,n
9.148,6.676,9.946,n
5.253,4.973,0.905,n
2.189,4.559,9.651,p
2.667,4.864,7.269,n
2.687,1.295,5.291,p
8.900,8.137,7.243,n
0.307,3.281,3.141,p
5.598,7.934,1.770,n
9.329,1.999,9.756,n
2.287,0.552,8.674,p
5.012,4.041,9.053,n
1.771,6.672,5.349,n
3.127,3.745,6.840,p
2.912,3.266,9.582,p
1.521,4.305,0.060,p
3.006,0.762,6.385,p
1.289,6.671,0.192,n
1.419,7.694,8.266,n
5.878,7.299,4.643,n
1.048,0.823,0.015,p
7.778,5.145,4.138,n
7.169,7.298,5.290,n
1.857,5.087,3.223,p
6.065,0.049,6.277,p
9.723,3.142,1.133,p
5.271,9.970,5.732,n
5.442,2.354,7.313,n
0.084,6.933,6.108,n
8.177,0.079,9.246,p
2.225,1.150,5.812,n
9.216,2.889,0.196,n
8.353,6.795,2.693,p
3.434,6.539,7.907,n
8.139,1.962,6.703,p
3.435,1.697,4.191,n
1.702,6.711,7.979,n
9.924,4.448,0.520,p
9.169,9.451,0.094,n
8.147,8.114,8.801,n
4.069,2.759,4.528,p
3.714,2.299,3.180,p
0.449,2.205,5.166,p
4.097,0.113,6.959,p
1.789,4.561,0.113,p
1.498,5.294,2.792,p
5.248,0.608,6.380,p
9.409,1.912,4.634,n
6.634,3.427,6.500,n
8.072,9.748,4.110,n
4.042,5.888,5.642,n
9.820,6.853,3.670,n
0.075,4.218,8.778,n
0.906,7.378,8.322,p
2.152,6.209,2.366,n
2.738,4.711,9.279,n
2.511,0.015,6.214,n
7.508,0.920,1.263,n
8.639,1.092,4.839,n
5.256,7.179,4.065,n
3.673,2.118,7.765,p
4.600,2.181,0.281,p
9.317,7.188,2.242,n
9.029,6.364,0.184,n
4.568,0.268,3.478,p
2.509,3.798,1.617,p
8.436,6.390,9.369,n
8.515,6.545,8.971,n
3.648,8.666,1.724,n
3.122,8.627,2.128,p
5.196,1.348,4.599,p
3.836,5.112,9.412,n
4.170,2.242,0.430,p
0.377,4.732,6.912,p
1.382,7.692,1.603,n
8.064,4.637,2.198,n
0.407,2.701,0.824,p
3.815,2.960,0.491,p
0.113,4.724,2.425,p
7.820,3.866,7.543,n
4.978,2.500,8.914,n
5.198,9.781,6.837,n
6.379,4.280,8.396,n
1.318,4.753,5.428,p
5.412,1.126,2.703,p
3.469,1.287,0.175,p
4.880,0.968,8.076,p
7.678,3.218,3.649,n
4.432,1.877,0.046,p
4.197,2.722,3.865,p
1.359,4.185,2.283,p
5.876,5.582,4.557,p
9.312,2.628,5.433,n
6.458,5.192,8.499,n
0.515,4.575,5.596,p
8.073,9.946,8.350,n
8.359,8.136,9.931,p
8.248,3.845,0.019,n
5.302,2.478,8.617,n
0.231,0.786,2.985,p
4.988,1.579,6.874,p
6.058,9.062,8.808,n
3.119,4.198,8.231,p
9.615,8.463,2.206,n
1.482,4.282,1.558,p
3.035,0.079,8.429,p
1.723,2.520,7.583,p
7.884,8.084,9.516,n
1.631,5.188,8.581,p
6.002,3.381,8.542,p
2.070,2.807,6.664,p
6.321,4.967,8.132,p
1.567,5.182,1.813,p
0.043,1.041,9.479,p
2.767,1.545,9.146,p
0.673,2.470,8.493,p
3.589,0.298,0.083,p
0.528,5.480,1.616,p
5.305,4.213,8.152,n
0.159,6.094,6.710,p
4.413,7.190,6.068,n
6.394,8.427,8.189,p
6.874,7.503,8.275,n
4.671,9.649,6.310,n
9.429,2.634,9.814,n
3.534,1.539,7.059,p
2.354,4.502,9.028,p
1.004,4.054,4.742,p
1.094,3.263,9.958,p
8.944,9.291,2.612,n
5.921,0.500,4.957,p
9.640,1.670,9.292,n
0.527,0.795,7.251,p
6.538,2.667,0.235,n
7.531,7.642,0.446,n
8.864,3.998,4.171,n
3.437,0.102,3.361,p
1.682,1.841,3.900,p
7.216,5.218,8.346,n
2.144,4.318,1.370,p
3.792,0.322,6.448,n
2.541,6.938,1.643,n
0.491,1.077,7.011,p
5.481,0.495,8.687,p
2.365,3.222,8.394,p
8.205,0.630,2.562,n
1.528,5.884,2.700,n
3.763,6.389,6.194,n
0.479,3.642,0.120,p
2.012,3.809,7.248,p
3.669,2.620,3.612,p
6.450,9.912,9.038,n
6.570,7.924,1.919,n
0.214,3.085,6.867,p
6.616,8.106,7.016,n
5.613,8.276,8.036,n
4.234,2.899,9.383,n
5.944,0.264,3.608,p
3.578,0.770,4.215,p
1.030,4.095,8.269,p
0.568,1.344,2.516,p
3.134,1.797,7.822,p
1.546,2.202,6.407,p
5.885,7.145,9.757,n
5.675,3.118,8.313,p
3.662,0.290,1.741,n
2.947,1.570,4.538,p
0.442,3.326,6.611,p
9.322,8.857,4.884,n
0.039,2.065,4.200,p
2.552,7.648,0.815,n
0.822,1.949,7.262,p
1.008,4.519,2.665,p
0.516,0.216,1.885,n
8.979,1.647,9.131,n
2.389,1.923,2.160,p
5.104,1.746,5.951,p
8.412,0.314,8.927,n
8.217,6.483,7.229,n
4.935,7.088,7.592,n
3.380,2.370,5.114,p
3.143,3.493,2.256,p
0.598,5.257,4.090,p
5.261,7.778,8.783,n
0.417,1.271,0.758,p
0.811,6.730,1.697,n
3.493,1.653,9.154,p
7.774,1.036,7.533,n
4.066,2.161,5.261,p
1.323,3.251,8.423,p
2.212,3.138,8.616,p
5.180,4.598,7.642,n
0.404,2.277,3.393,p
3.182,3.953,6.397,n
6.365,5.030,5.443,n
4.452,0.693,7.085,p
3.086,4.645,8.909,n
8.507,4.689,6.906,n
2.527,0.403,8.614,n
3.706,1.141,2.843,n
6.442,0.456,2.982,p
6.275,0.069,2.369,p
9.336,7.331,7.375,n
7.689,1.609,2.822,n
1.564,3.661,2.095,p
1.887,6.147,0.953,n
9.870,9.663,5.335,n
7.537,5.598,0.930,p
0.447,5.840,2.115,p
5.487,2.412,2.688,n
1.865,1.728,2.444,p
9.721,4.538,8.564,n
6.470,7.302,6.252,n
0.294,1.055,0.407,p
7.758,9.890,9.422,n
5.795,5.895,2.806,n
9.754,5.232,1.828,n
4.399,1.019,5.615,p
2.794,6.769,9.578,n
9.257,2.109,4.311,n
4.032,2.840,8.864,p
9.636,8.922,9.753,n
4.685,3.862,0.587,n
1.359,6.162,2.765,n
8.209,3.120,6.580,n
6.418,9.672,3.282,n
0.560,8.288,3.688,n
1.810,2.328,4.673,p
4.336,8.886,0.666,n
1.455,0.005,8.078,p
3.844,7.796,5.670,n
3.570,6.898,6.397,p
3.522,1.472,4.789,n
3.103,6.236,5.251,n
1.492,1.462,2.587,p
2.039,2.556,8.934,p
9.167,2.573,8.810,n
7.052,5.652,5.816,n
4.747,1.037,9.071,p
0.890,3.518,6.781,p
0.434,8.814,0.108,p
9.507,2.176,4.438,n
7.421,2.441,8.508,n
9.640,1.328,9.752,n
4.923,8.306,7.311,n
2.660,7.160,7.515,n
9.472,3.057,9.879,n
0.727,5.476,3.140,p
6.439,4.455,1.414,n
3.467,0.436,8.096,p
1.223,7.857,9.126,n
3.290,0.856,5.482,p
0.055,5.358,7.794,n
6.275,6.808,7.428,n
2.641,4.833,4.044,n
2.581,1.162,7.282,p
4.251,6.399,6.992,n
0.169,5.445,0.229,p
3.991,4.585,4.851,n
7.200,9.037,5.820,n
0.177,2.265,3.129,p
4.274,0.435,5.177,p
4.985,0.647,8.716,p
0.544,5.439,7.956,p
7.390,0.807,0.967,n
7.244,3.705,6.252,n
0.100,2.470,4.725,p
4.779,8.795,4.195,n
0.902,4.046,1.092,p
1.029,0.752,1.869,p
1.522,1.797,0.800,p
1.796,0.162,8.608,p
0.043,5.455,5.125,p
5.500,1.421,1.071,p
7.867,2.657,5.230,n
1.625,9.544,6.959,n
0.059,4.261,6.160,p
9.966,2.843,8.925,n
2.075,4.902,3.641,p
9.930,5.308,6.262,n
3.359,2.071,6.327,p
0.267,4.668,5.509,p
7.012,1.167,9.278,n
1.752,1.052,7.211,p
7.412,1.501,8.817,n
4.009,2.948,6.608,p
3.720,4.465,6.642,n
6.275,2.725,9.523,n
6.651,0.313,7.423,p
0.032,6.598,4.999,p
2.852,0.488,4.563,p
1.144,4.609,1.003,p
7.578,5.776,2.787,n
4.074,3.747,7.827,n
0.094,6.134,3.278,p
0.328,0.454,5.083,n
1.313,7.373,5.903,n
0.359,7.299,1.009,n
